Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,TargetClass
1980-05-27,0.0,4.543210029602051,4.543210029602051,4.543210029602051,1.2351675033569336,96694,76.92339566196375,1.1589086484909057,1.1575240804284006,1.1525985240936278,1.2951567650098894,1.0100402831773663,1.2485926151275635,1
1980-05-28,0.0,4.592593193054199,4.543210029602051,4.592593193054199,1.2485926151275635,17719,82.0512832188227,1.1610567688941955,1.1610953955146421,1.1589757323265075,1.3069014817830102,1.0110499828700048,1.2351675033569336,0
1980-05-29,0.0,4.617283821105957,4.543210029602051,4.543210029602051,1.2351675033569336,84038,77.50017536366875,1.1621308422088623,1.1640001840574772,1.165353000164032,1.314944890056983,1.015761110271081,1.2284537553787231,0
1980-05-30,0.0,4.518518924713135,4.444444179534912,4.518518924713135,1.2284537553787231,57713,79.4871222776878,1.1626678609848022,1.166527775089683,1.1724015057086945,1.3198133343956087,1.0249896770217803,1.2150284051895142,0
1980-06-02,0.0,4.4691362380981445,4.4691362380981445,4.4691362380981445,1.2150284051895142,86063,75.60981420033204,1.1628021240234374,1.168429760583794,1.1794500350952148,1.3204021438604252,1.0384979263300045,1.2418789863586426,1
1980-06-03,0.0,4.567901134490967,4.4691362380981445,4.567901134490967,1.2418789863586426,89606,72.97290162801413,1.1640104269981384,1.1713101223788862,1.1871698021888732,1.3237585213500411,1.0505810830277054,1.2284537553787231,0
1980-06-04,0.0,4.567901134490967,4.518518924713135,4.518518924713135,1.2284537553787231,23288,63.63641255769476,1.1654872488975525,1.1735510491631935,1.1938827157020568,1.3242886797720361,1.0634767516320776,1.2418789863586426,1
1980-06-05,0.0,4.592593193054199,4.518518924713135,4.567901134490967,1.2418789863586426,49613,51.9996192554455,1.167366840839386,1.1762305761120346,1.201938134431839,1.322453385251001,1.081422883612677,1.2284537553787231,0
1980-06-06,0.0,4.543210029602051,4.444444179534912,4.518518924713135,1.2284537553787231,97706,50.0,1.1677696108818054,1.1782785439264145,1.2089866399765015,1.3171758176209647,1.1007974623320382,1.2821564674377441,1
1980-06-09,0.0,4.7160491943359375,4.543210029602051,4.7160491943359375,1.2821564674377441,86063,60.606057344584116,1.1697834634780884,1.1823521879856824,1.2193915724754334,1.3118219734388332,1.1269611715120336,1.2888692617416382,1
1980-06-10,0.0,4.790122985839844,4.6666669845581055,4.740740776062012,1.2888692617416382,52650,60.60629053879159,1.1711260318756103,1.186529328132975,1.23013214468956,1.2981555175838495,1.1621087717952703,1.3157206773757935,1
1980-06-11,0.0,4.839506149291992,4.790122985839844,4.839506149291992,1.3157206773757935,31894,64.86512819552897,1.1728713703155518,1.191595655554262,1.239530122280121,1.2994568023930366,1.1796034421672053,1.2620176076889038,0
1980-06-12,0.0,4.839506149291992,4.617283821105957,4.641974925994873,1.2620176076889038,130106,54.54526008287555,1.173408372402191,1.1943573007360127,1.2442290961742402,1.2945150324700654,1.193943159878415,1.2553046941757202,0
1980-06-13,0.0,4.6913580894470215,4.567901134490967,4.617283821105957,1.2553046941757202,127069,57.14276653824167,1.1742138981819152,1.1967473945963933,1.2452359557151795,1.295564328339799,1.19490758309056,1.2553046941757202,0
1980-06-16,0.0,4.617283821105957,4.567901134490967,4.617283821105957,1.2553046941757202,12656,53.84593317775628,1.174616641998291,1.1990437592857788,1.2465785026550293,1.2964524021316979,1.1967046031783608,1.1814638376235962,0
1980-06-17,0.0,4.543210029602051,4.345678806304932,4.345678806304932,1.1814638376235962,237431,39.58320769801944,1.174079613685608,1.1983543505931442,1.2438933193683623,1.3015322723781504,1.1862543663585743,1.2418789863586426,1
1980-06-18,0.0,4.567901134490967,4.39506196975708,4.567901134490967,1.2418789863586426,59231,50.90891185653722,1.1743481183052062,1.2000611990545365,1.2438933193683623,1.3015322723781504,1.1862543663585743,1.2620176076889038,1
1980-06-19,0.0,4.7160491943359375,4.592593193054199,4.641974925994873,1.2620176076889038,116438,54.38595070108788,1.1748851203918458,1.2024908621382373,1.2449002504348754,1.3030920139694524,1.1867084869002984,1.2620176076889038,0
1980-06-20,0.0,4.6913580894470215,4.617283821105957,4.641974925994873,1.2620176076889038,19744,56.36358587662159,1.175422122478485,1.204825244316695,1.246242755651474,1.304727243075696,1.1877582682272518,1.2888692617416382,1
1980-06-23,0.0,4.765431880950928,4.6666669845581055,4.740740776062012,1.2888692617416382,118463,56.36371268099506,1.177301721572876,1.208121088137281,1.2499347984790803,1.3094364610315743,1.1904331359265863,1.2821564674377441,0
1980-06-24,0.0,4.740740776062012,4.592593193054199,4.7160491943359375,1.2821564674377441,43031,57.407425068411115,1.180792407989502,1.2110244363451423,1.2522842466831208,1.3130285634264471,1.1915399299397944,1.2888692617416382,1
1980-06-25,0.0,4.740740776062012,4.641974925994873,4.740740776062012,1.2888692617416382,84544,56.60383870123596,1.1842830801010131,1.2140771745959853,1.2542980790138245,1.3171606975588133,1.1914354604688357,1.2888692617416382,0
1980-06-26,0.0,4.740740776062012,4.6913580894470215,4.740740776062012,1.2888692617416382,118463,58.823523266988865,1.1880422687530519,1.217010197621305,1.2569831669330598,1.320982526562481,1.1929838073036385,1.2888692617416382,0
1980-06-27,0.0,4.790122985839844,4.6913580894470215,4.740740776062012,1.2888692617416382,61256,51.16278301421208,1.1919357442855836,1.219828200135828,1.2600039422512055,1.3240366718833594,1.1959712126190516,1.268731951713562,0
1980-06-30,0.0,4.765431880950928,4.592593193054199,4.6666669845581055,1.268731951713562,24806,46.66685345946846,1.1952921867370605,1.221745994315347,1.262689119577408,1.323187193273424,1.2021910458813918,1.27544367313385,1
1980-07-01,0.0,4.765431880950928,4.6666669845581055,4.6913580894470215,1.27544367313385,182756,42.857088494235654,1.1987828636169433,1.2238517856415627,1.2643673539161682,1.3242942707334775,1.2044404370988588,1.2955819368362427,1
