Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,TargetClass
2008-05-29,20.857500076293945,21.737499237060547,20.752500534057617,21.3125,19.090103149414062,100613200,45.541476434277804,16.431063652038574,16.719692024746088,18.552786445617677,19.96087644076087,17.144696450474484,19.338666915893555,1
2008-05-30,21.5049991607666,21.889999389648438,21.452499389648438,21.59000015258789,19.338666915893555,72016000,58.90125372699789,16.56479513168335,16.822396922438145,18.563534832000734,19.993092291031918,17.13397737296955,19.273727416992188,0
2008-06-02,21.552499771118164,21.737499237060547,21.149999618530273,21.517499923706055,19.273727416992188,36856000,60.9794868252617,16.662070541381837,16.918527530067713,18.600707244873046,20.064868281000596,17.136546208745497,19.60738754272461,1
2008-06-03,21.752500534057617,21.987499237060547,21.50749969482422,21.889999389648438,19.60738754272461,48411600,62.95010768386216,16.78671049118042,17.023973020760142,18.628698348999023,20.149151794722645,17.108244903275402,19.141603469848633,0
2008-06-04,21.770000457763672,22.024999618530273,21.31999969482422,21.3700008392334,19.141603469848633,40684400,57.40980324910658,16.886269950866698,17.107017352096946,18.605745124816895,20.077497283145686,17.133992966488105,19.53573226928711,1
2008-06-05,21.614999771118164,21.809999465942383,21.397499084472656,21.809999465942383,19.53573226928711,27059600,60.54070490272457,16.990532169342043,17.2022610743397,18.591637516021727,20.01921347681436,17.164061555229093,18.731821060180664,0
2008-06-06,21.475000381469727,21.497499465942383,20.887500762939453,20.912500381469727,18.731821060180664,41748000,52.3581303927147,17.083418750762938,17.26224381888248,18.55077028274536,19.907993522095428,17.193547043395295,18.3936824798584,0
2008-06-09,21.0,21.237499237060547,20.139999389648438,20.53499984741211,18.3936824798584,45240000,47.87001165705802,17.170214385986327,17.306613962450164,18.542708492279054,19.90174223566165,17.183674748896458,17.9838924407959,0
2008-06-10,20.075000762939453,20.717500686645508,19.90250015258789,20.077499389648438,17.9838924407959,36048400,45.803149175399504,17.250605602264404,17.33317390277745,18.524906158447266,19.90429899952447,17.14551331737006,17.408388137817383,0
2008-06-11,20.25,20.25,19.399999618530273,19.434999465942383,17.408388137817383,56996400,44.751967261276796,17.3228457069397,17.336123480622156,18.472954559326173,19.940108691710634,17.00580042694171,17.815940856933594,1
2008-06-12,19.737499237060547,20.1924991607666,19.637500762939453,19.889999389648438,17.815940856933594,44605600,54.03074742688056,17.40005702972412,17.354939848320644,18.443059539794923,19.939361599538685,16.94675748005116,18.257083892822266,1
