Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,TargetClass
1988-09-08,6210.3115234375,6210.3115234375,6210.3115234375,6210.3115234375,2072.8369140625,0,39.62228166035017,2068.2460595703124,2066.8065355222125,2069.7075134277343,2179.488685393366,1959.9263414621028,2079.799560546875,1
1988-09-09,6231.169921875,6231.169921875,6231.169921875,6231.169921875,2079.799560546875,0,46.806044952596004,2068.8030322265627,2067.3160659153364,2068.663214111328,2177.597720556595,1959.7287076660612,2072.8369140625,0
1988-09-12,6210.3115234375,6210.3115234375,6210.3115234375,6210.3115234375,2072.8369140625,0,46.806044952596004,2069.637209472656,2067.5325697642447,2068.315081787109,2177.144189189783,1959.4859743844356,2079.799560546875,1
1988-09-13,6231.169921875,6231.169921875,6231.169921875,6231.169921875,2079.799560546875,0,47.91519222783078,2070.4726489257814,2068.013628226309,2067.270782470703,2175.1890404810383,1959.3525244603682,2086.760986328125,1
1988-09-14,6252.0283203125,6252.0283203125,6252.0283203125,6252.0283203125,2086.760986328125,0,72.73215529664509,2071.308068847656,2068.7488187401054,2065.5334411621093,2170.86300914104,1960.2038731831785,2086.760986328125,0
1988-09-15,6252.0283203125,6252.0283203125,6252.0283203125,6252.0283203125,2086.760986328125,0,77.4285183767835,2072.1434887695314,2069.4551782533613,2063.7960998535154,2166.3478801620486,1961.244319544982,2072.8369140625,0
1988-09-16,6210.3115234375,6210.3115234375,6210.3115234375,6210.3115234375,2072.8369140625,0,72.73200059132141,2072.282717285156,2069.587795343916,2059.9701599121095,2154.4756918258636,1965.4646279983556,2065.87548828125,0
1988-09-19,6189.453125,6189.453125,6189.453125,6189.453125,2065.87548828125,0,67.74288142050611,2071.865007324219,2069.442214674792,2058.229656982422,2150.8411227720335,1965.6181911928106,2079.799560546875,1
1988-09-20,6231.169921875,6231.169921875,6231.169921875,6231.169921875,2079.799560546875,0,62.95931786255453,2071.7257788085935,2069.8483851011483,2057.5334899902346,2149.2263348262786,1965.8406451541907,2121.5078125,1
1988-09-21,6356.13134765625,6356.13134765625,6356.13134765625,6356.13134765625,2121.5078125,0,69.6910928902163,2072.4207153320312,2071.874244999143,2058.922735595703,2153.713846627456,1964.1316245639505,2121.5078125,0
1988-09-22,6356.13134765625,6356.13134765625,6356.13134765625,6356.13134765625,2121.5078125,0,61.532925852866875,2073.5333618164063,2073.820659410941,2065.8783996582033,2157.3840917563844,1974.372707560022,2121.5078125,0
1988-09-23,6356.13134765625,6356.13134765625,6356.13134765625,6356.13134765625,2121.5078125,0,59.99269801371931,2074.506779785156,2075.690743845806,2073.530242919922,2155.8755252066912,1991.1849606331527,2079.799560546875,0
1988-09-26,6231.169921875,6231.169921875,6231.169921875,6231.169921875,2079.799560546875,0,40.74834398341058,2074.7852612304687,2075.8518739125147,2079.0966735839843,2144.9364902510742,2013.2568569168943,2107.584716796875,1
1988-09-27,6314.4150390625,6314.4150390625,6314.4150390625,6314.4150390625,2107.584716796875,0,50.0,2075.8979370117186,2077.096299123666,2085.008093261719,2136.6139423867453,2033.4022441366924,2121.5078125,1
1988-09-28,6356.13134765625,6356.13134765625,6356.13134765625,6356.13134765625,2121.5078125,0,62.959298561291384,2077.0105834960937,2078.8379270992086,2089.5270812988283,2136.9241120253164,2042.1300505723405,2114.5458984375,0
