Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,TargetClass
1990-09-07,8.75,8.75,8.5,8.59375,1.720352292060852,16400,11.864725923978499,1.970835371017456,1.934506225253841,1.8876953423023224,2.104132788225263,1.6712578963793818,1.720352292060852,0
1990-09-10,8.5625,8.59375,8.5,8.59375,1.720352292060852,3600,14.286042062927558,1.9653302717208863,1.9261080317952923,1.8745581209659576,2.098383753348204,1.6507324885837114,1.6828168630599976,0
1990-09-11,8.4375,8.4375,8.375,8.40625,1.6828168630599976,42000,15.555913140689048,1.9586991000175475,1.9165672016488102,1.8570417881011962,2.0834294541554357,1.6306541220469566,1.695329189300537,1
1990-09-12,8.5,8.5,8.4375,8.46875,1.695329189300537,1200,20.000491207595765,1.9524432873725892,1.9078912011645643,1.8385870814323426,2.0536887086424067,1.6234854542222783,1.676561713218689,0
1990-09-13,8.5,8.5,8.34375,8.375,1.676561713218689,3600,20.455079913990417,1.9456870126724244,1.898819456539236,1.8195068418979645,2.0197868348509846,1.6192268489449444,1.6390258073806763,0
1990-09-14,8.25,8.25,8.1875,8.1875,1.6390258073806763,20800,18.000441324598818,1.9396813988685608,1.8886314702977238,1.7988625645637513,1.9827218825239872,1.6150032466035154,1.6327704191207886,0
1990-09-17,8.15625,8.15625,8.15625,8.15625,1.6327704191207886,40000,18.3678374137398,1.933300461769104,1.8785977035849029,1.7804078876972198,1.9521700951134584,1.6086456802809812,1.6390258073806763,1
1990-09-18,8.1875,8.1875,8.1875,8.1875,1.6390258073806763,2400,20.000350621915622,1.9267943835258483,1.8692027272631686,1.765393853187561,1.931061507354846,1.599726199020276,1.6202585697174072,0
1990-09-19,8.09375,8.09375,8.09375,8.09375,1.6202585697174072,400,12.2450241500805,1.9196627259254455,1.859440211280982,1.7525694072246552,1.921617955403658,1.5835208590456522,1.5639564990997314,0
1990-09-20,7.84375,7.84375,7.8125,7.8125,1.5639564990997314,1200,10.526444234795092,1.9111548089981079,1.8478526147248546,1.7375554323196412,1.917812394075811,1.5572984705634714,1.538933277130127,0
1990-09-21,7.6875,7.6875,7.65625,7.6875,1.538933277130127,8000,10.714442486319877,1.9020213294029236,1.8357381308976104,1.7225414872169496,1.9166375099211734,1.5284454645127257,1.501397728919983,0
1990-09-24,7.625,7.625,7.5,7.5,1.501397728919983,4800,11.11124050129049,1.8915115356445313,1.8226267425847624,1.7056507647037507,1.9151788534977339,1.4961226759097674,1.5139100551605225,1
1990-09-25,7.5625,7.5625,7.5625,7.5625,1.5139100551605225,400,9.434188163868306,1.8807515096664429,1.8105202058230274,1.6900112569332122,1.9080186166617508,1.4720038972046736,1.55144464969635,1
1990-09-26,7.71875,7.75,7.71875,7.75,1.55144464969635,5200,19.298311302900704,1.8699914860725402,1.8003603800925696,1.6762484788894654,1.8926704816914588,1.459826476087472,1.5326775312423706,0
1990-09-27,7.6875,7.6875,7.65625,7.65625,1.5326775312423706,2400,21.153944814808302,1.8593565702438355,1.7898630134709932,1.6602961242198944,1.8691597072757151,1.4514325411640736,1.5336450338363647,1
1990-09-28,7.53125,7.53125,7.53125,7.53125,1.5336450338363647,4000,21.3877493456253,1.8486159062385559,1.779815249563753,1.6447049379348755,1.841577258077715,1.447832617792036,1.571826696395874,1
1990-10-01,7.53125,7.71875,7.53125,7.71875,1.571826696395874,7200,33.02475764708456,1.838763973712921,1.7716588357140322,1.6325868308544158,1.814826320425037,1.4503473412837946,1.5781904458999634,1
1990-10-02,7.75,7.75,7.75,7.75,1.5781904458999634,1600,31.740960983080544,1.8291644525527955,1.764071840035049,1.6232892215251922,1.7959930915174156,1.4505853515329687,1.6418267488479614,1
1990-10-03,7.90625,8.125,7.90625,8.0625,1.6418267488479614,15600,45.25008851738755,1.8207125210762023,1.7592779148904574,1.6162350356578827,1.7722012562101446,1.460268815105621,1.6672813892364502,1
1990-10-04,8.125,8.1875,8.125,8.1875,1.6672813892364502,2800,53.99590471396217,1.8125194573402406,1.755670208002065,1.6110791504383086,1.7516445161466154,1.4705137847300018,1.756373405456543,1
1990-10-05,8.375,8.6875,8.25,8.625,1.756373405456543,34400,64.16187687001482,1.806358458995819,1.7556977843728288,1.6128802061080934,1.7601060474504642,1.4656543647657225,1.756373405456543,0
1990-10-08,8.625,8.625,8.625,8.625,1.756373405456543,0,63.64069209000795,1.8004477000236512,1.7557242793172883,1.6146812617778779,1.7681900838626488,1.461172439693107,1.6290996074676514,0
1990-10-09,8.0625,8.0625,8.0,8.0,1.6290996074676514,3200,50.82067457227854,1.7918663620948792,1.7507586059114202,1.6119953989982605,1.7623316565066531,1.4616591414898679,1.6418267488479614,1
1990-10-10,8.0625,8.0625,8.0625,8.0625,1.6418267488479614,800,57.8645756204332,1.7829139804840088,1.7464867683795198,1.6093202769756316,1.7552524654805624,1.463388088470701,1.616371989250183,0
1990-10-11,7.9375,7.9375,7.9375,7.9375,1.616371989250183,400,57.81418069968832,1.7734525036811828,1.7413842280215066,1.6063107907772065,1.7488473183601294,1.4637742631942836,1.6927369832992554,1
1990-10-12,8.125,8.3125,8.125,8.3125,1.6927369832992554,7600,67.9045755629377,1.7660187768936157,1.7394764929343596,1.6089963495731354,1.7560796506931415,1.4619130484531293,1.6800092458724976,0
1990-10-15,8.25,8.25,8.25,8.25,1.6800092458724976,20400,65.53647256069617,1.7582053971290588,1.737144444029973,1.611358290910721,1.7615337410699654,1.4611828407514764,1.6800092458724976,0
1990-10-16,8.25,8.25,8.25,8.25,1.6800092458724976,20000,62.93376673029146,1.7520185351371764,1.7349038480237977,1.613407462835312,1.766266973658361,1.4605479520122628,1.6290996074676514,0
1990-10-17,8.21875,8.21875,8.0,8.0,1.6290996074676514,8000,59.110966429481415,1.7448134803771973,1.7307546621196352,1.613849514722824,1.7668435223614247,1.4608555070842233,1.6481900215148926,1
1990-10-18,8.1875,8.1875,8.09375,8.09375,1.6481900215148926,5200,60.4649947036425,1.738991150856018,1.7275168330763122,1.6180611908435822,1.7699054554924705,1.466216926194694,1.6545543670654297,1
1990-10-19,8.1875,8.1875,8.125,8.125,1.6545543670654297,2400,58.02465224232815,1.7327956438064576,1.7246555598994149,1.6238422453403474,1.7717549839948739,1.475929506685821,1.6800092458724976,1
1990-10-22,8.125,8.25,8.125,8.25,1.6800092458724976,5600,59.5237744796322,1.7267338943481445,1.7229047240552222,1.632772821187973,1.7707951804485373,1.4947504619274088,1.6991004943847656,1
1990-10-23,8.34375,8.34375,8.34375,8.34375,1.6991004943847656,3200,55.844192810302495,1.7200530338287354,1.7219712248524592,1.6420323431491852,1.7710321746548268,1.5130325116435437,1.711827039718628,1
1990-10-24,8.40625,8.40625,8.40625,8.40625,1.711827039718628,800,54.66664035762974,1.7130011081695558,1.7215734136707403,1.6500514626502991,1.775223838468567,1.5248790868320312,1.711827039718628,0
1990-10-25,8.40625,8.40625,8.40625,8.40625,1.711827039718628,0,44.262232152947355,1.7060743188858032,1.7211912029275203,1.659008938074112,1.7740452639172386,1.5439726122309854,1.6927369832992554,0
1990-10-26,8.3125,8.3125,8.3125,8.3125,1.6927369832992554,400,42.18754710630108,1.6988908314704896,1.7200753511773923,1.6669635355472565,1.7664510670393367,1.5674760040551763,1.6927369832992554,0
1990-10-29,8.34375,8.34375,8.28125,8.3125,1.6927369832992554,29600,61.363745702638546,1.6927082920074463,1.7190032583194261,1.6730090498924255,1.7623301029334488,1.5836879968514022,1.6545543670654297,0
1990-10-30,8.21875,8.21875,8.0,8.125,1.6545543670654297,40800,52.08337154678829,1.6870132493972778,1.7164758508192695,1.6768272459506988,1.7549029517011865,1.598751540200211,1.6545543670654297,0
1990-10-31,8.125,8.125,8.125,8.125,1.6545543670654297,0,56.818221489753846,1.6825693869590759,1.7140475573387266,1.6774636268615724,1.7545392177935633,1.6003880359295815,1.6418267488479614,0
1990-11-01,8.0625,8.0625,8.0625,8.0625,1.6418267488479614,400,38.23510938279958,1.6781212019920348,1.7112153687704612,1.6761908948421478,1.7547998324401164,1.5975819572441792,1.6354634761810303,0
1990-11-02,7.9375,8.03125,7.9375,8.03125,1.6354634761810303,10800,39.393896389275056,1.6740462279319763,1.7082447063159738,1.6701453983783723,1.741005544041779,1.5992852527149655,1.6290996074676514,0
1990-11-05,8.0,8.0,8.0,8.0,1.6290996074676514,3600,38.23521471385352,1.66984397649765,1.705140976949373,1.6637817084789277,1.7241142394969173,1.603449177460938,1.6609176397323608,1
1990-11-06,8.09375,8.15625,8.09375,8.15625,1.6609176397323608,1200,58.064471294894695,1.6665283250808716,1.703406728431059,1.665372610092163,1.7234919126576038,1.6072533075267224,1.6672813892364502,1
1990-11-07,8.125,8.1875,8.125,8.1875,1.6672813892364502,1200,55.172516255556864,1.663339948654175,1.701990048462643,1.6666453421115874,1.7236986731016044,1.6095920111215705,1.6545543670654297,0
1990-11-08,8.125,8.125,8.125,8.125,1.6545543670654297,12000,50.0,1.6593965435028075,1.7001298256627522,1.66855446100235,1.720884444783164,1.616224477221536,1.6609176397323608,1
1990-11-09,8.15625,8.15625,8.15625,8.15625,1.6609176397323608,400,44.4442131730345,1.65570552110672,1.6985920928811684,1.6669634938240052,1.718119462421792,1.6158075252262185,1.6991004943847656,1
1990-11-12,8.34375,8.34375,8.34375,8.34375,1.6991004943847656,5200,50.0,1.653403754234314,1.698612030195035,1.6679180562496185,1.7207829360553188,1.6150531764439182,1.686373233795166,0
1990-11-13,8.28125,8.28125,8.28125,8.28125,1.686373233795166,800,43.33354563880844,1.6518483662605286,1.6981320773950401,1.668236255645752,1.7214828031488831,1.6149897081426208,1.686373233795166,0
1990-11-14,8.28125,8.28125,8.28125,8.28125,1.686373233795166,800,43.33354563880844,1.6499176216125488,1.6976709462734765,1.6710999369621278,1.7215723050813188,1.6206275688429368,1.686373233795166,0
1990-11-15,8.28125,8.28125,8.28125,8.28125,1.686373233795166,0,48.148130160608936,1.6482371044158937,1.6972278987253075,1.6730090975761414,1.7227154907205044,1.6233027044317783,1.6927369832992554,1
