Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,TargetClass
1983-09-15,0.0,1.0123460292816162,0.9629629850387573,0.9629629850387573,0.628948986530304,24300,26.666839144607966,0.6759318625926971,0.6635736479888217,0.6488387554883956,0.7011728283152765,0.5965046826615148,0.628948986530304,0
1983-09-16,0.0,1.0123460292816162,0.9629629850387573,0.9629629850387573,0.628948986530304,45563,33.333364132794955,0.6749642515182495,0.6622158181277034,0.6458821654319763,0.6954920104305169,0.5962723204334357,0.6397002935409546,1
1983-09-19,0.0,1.020576000213623,0.979423999786377,0.979423999786377,0.6397002935409546,57713,42.85710891484319,0.6742116665840149,0.6613328563792034,0.6434631407260895,0.6889565934311741,0.5979696880210048,0.6827049851417542,1
1983-09-20,0.0,1.0864200592041016,1.0452669858932495,1.0452669858932495,0.6827049851417542,236925,66.6666842665774,0.6741041505336761,0.662170979075774,0.6431943506002427,0.6876290468778549,0.5987596543226305,0.6934564113616943,1
1983-09-21,0.0,1.1028809547424316,1.0617280006408691,1.0617280006408691,0.6934564113616943,33413,69.56527607977138,0.6739966392517089,0.6633978587732612,0.6434631317853927,0.6890900819511221,0.5978361816196633,0.7257102727890015,1
1983-09-22,0.0,1.1440329551696777,1.111111044883728,1.111111044883728,0.7257102727890015,352350,75.86212433921708,0.6742116749286652,0.6658414828523098,0.6458821684122086,0.7028018016516413,0.5889625351727759,0.7203347086906433,0
1983-09-23,0.0,1.1358020305633545,1.1028809547424316,1.1028809547424316,0.7203347086906433,85050,72.41378914816887,0.674426692724228,0.6679784721008719,0.6485699862241745,0.714039341862968,0.583100630585381,0.7203347086906433,0
1983-09-26,0.0,1.1522630453109741,1.1028809547424316,1.1028809547424316,0.7203347086906433,27338,75.00026730016145,0.6749642586708069,0.6700316578494904,0.6520641356706619,0.7249910296620569,0.579137241679267,0.7095838189125061,0
1983-09-27,0.0,1.111111044883728,1.0864200592041016,1.0864200592041016,0.7095838189125061,160988,77.77810174853863,0.6755018353462219,0.6715827229892165,0.6550207406282424,0.7323350821684428,0.5777063990880421,0.7095838189125061,0
1983-09-28,0.0,1.111111044883728,1.0864200592041016,1.0864200592041016,0.7095838189125061,39488,84.00053754808881,0.6759318959712982,0.6730729620450318,0.6582461535930634,0.739114229784303,0.5773780774018238,0.7095838189125061,0
1983-09-29,0.0,1.111111044883728,1.0864200592041016,1.0864200592041016,0.7095838189125061,224775,84.00053754808881,0.6761469328403473,0.6745047603535601,0.6614715665578842,0.745222252784785,0.5777208803309833,0.7095838189125061,0
1983-09-30,0.0,1.111111044883728,1.0864200592041016,1.0864200592041016,0.7095838189125061,36450,87.50026565002018,0.6763619697093963,0.6758804097088129,0.6646969795227051,0.7507266400916551,0.5786673189537551,0.7042076587677002,0
