Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,TargetClass
1997-11-25,6.032081127166748,6.05454683303833,5.841121196746826,5.886053085327148,4.128557205200195,3297783,61.58185831441209,4.015259575843811,4.0314549612266415,4.106103360652924,4.574011919309562,3.638194801996285,4.183710098266602,1
1997-11-26,5.841121196746826,5.998382091522217,5.841121196746826,5.964684009552002,4.183710098266602,2655141,57.7639816927359,4.025502166748047,4.037425750914483,4.124224865436554,4.573385057987577,3.675064672885531,4.262499809265137,1
1997-11-28,5.953451156616211,6.110712051391602,5.953451156616211,6.07701301574707,4.262499809265137,1168996,58.7878730081413,4.034799337387085,4.046252184575294,4.151407170295715,4.561363472816603,3.7414508677748275,4.286139011383057,1
1997-12-01,6.178109169006348,6.178109169006348,6.07701301574707,6.110712051391602,4.286139011383057,3024034,51.07924381745138,4.044254088401795,4.055659511116774,4.174650120735168,4.55762155972363,3.791678681746706,4.294016361236572,1
1997-12-02,6.155642986297607,6.155642986297607,6.043313980102539,6.121944904327393,4.294016361236572,4351604,53.33333034467052,4.05449670791626,4.065006838572453,4.197105026245117,4.550169675903448,3.8440403765867854,4.372805118560791,1
1997-12-03,6.110712051391602,6.245506763458252,6.110712051391602,6.234273910522461,4.372805118560791,2006935,61.19397794526785,4.066315102577209,4.077077359356309,4.225863218307495,4.53258377894082,3.9191426576741706,4.3885650634765625,1
1997-12-04,6.290439128875732,6.3690690994262695,6.234273910522461,6.256740093231201,4.3885650634765625,4566375,58.40004686691298,4.0784486961364745,4.089292563439456,4.255015313625336,4.497657509006016,4.012373118244655,4.364924907684326,0
1997-12-05,6.256740093231201,6.267972946166992,6.20057487487793,6.22304105758667,4.364924907684326,3969914,45.00003025993283,4.089006404876709,4.100101674978471,4.273924732208252,4.4854916484778276,4.062357815938677,4.34916877746582,0
1997-12-08,6.178109169006348,6.279205799102783,6.155642986297607,6.20057487487793,4.34916877746582,2142696,43.56447390418302,4.097358026504517,4.1098690123309165,4.289682626724243,4.470760945800044,4.108604307648442,4.309774398803711,0
1997-12-09,6.133178234100342,6.20057487487793,6.121944904327393,6.144410133361816,4.309774398803711,1943505,53.65857618792465,4.103818783760071,4.117708439251419,4.292046356201172,4.472864658829868,4.111228053572475,4.065527439117432,0
1997-12-10,6.110712051391602,6.110712051391602,5.695093154907227,5.796189785003662,4.065527439117432,8938566,37.27270526537021,4.103503613471985,4.115662125520674,4.2841674327850345,4.489680379655317,4.078654485914752,3.923706531524658,0
1997-12-11,5.683860778808594,5.706326007843018,5.549065113067627,5.593997001647949,3.923706531524658,6056970,30.952538771306926,4.103818769454956,4.10813445516789,4.2735308647155765,4.527536366771471,4.019525362659682,3.8291590213775635,0
1997-12-12,5.60522985458374,5.6164631843566895,5.436736106872559,5.459201812744141,3.8291590213775635,4678211,25.000143276886828,4.102558131217957,4.097194242078073,4.253833520412445,4.57620245844468,3.9314645823802103,3.805523157119751,0
1997-12-15,5.414269924163818,5.526599884033203,5.403037071228027,5.425502777099609,3.805523157119751,9977365,27.73125889843622,4.099721736907959,4.085756160315002,4.2219239473342896,4.588470034409382,3.8553778602591966,3.876431465148926,1
1997-12-16,5.391804218292236,5.560297966003418,5.391804218292236,5.526599884033203,3.876431465148926,10624458,36.206930733877705,4.096570148468017,4.077547348739862,4.193165826797485,4.573821037687096,3.812510615907874,3.8291590213775635,0
1997-12-17,5.537831783294678,5.6276960372924805,5.425502777099609,5.459201812744141,3.8291590213775635,6991166,30.434839811439165,4.094679198265076,4.0678066300197715,4.171498787403107,4.583572335216974,3.75942523958924,3.7661285400390625,0
1997-12-18,5.414269924163818,5.425502777099609,5.313173770904541,5.3693389892578125,3.7661285400390625,2701878,22.12394617844578,4.092630672454834,4.055976116687194,4.145498263835907,4.591352619053536,3.699643908618278,3.7582507133483887,0
1997-12-19,5.346872806549072,5.391804218292236,5.32440710067749,5.3581061363220215,3.7582507133483887,2821504,19.819675161211705,4.087273025512696,4.044300610673908,4.118316066265106,4.589587001336741,3.647045131193471,3.7582507133483887,0
1997-12-22,5.391804218292236,5.414269924163818,5.279475212097168,5.3581061363220215,3.7582507133483887,2253976,19.09090709022376,4.082860860824585,4.033082967641534,4.088770163059235,4.5730172234982005,3.604523102620269,3.577033281326294,0
1997-12-23,5.313173770904541,5.335639953613281,5.088514804840088,5.099748134613037,3.577033281326294,4369966,8.943092231104858,4.073563752174377,4.015198666217407,4.05646653175354,4.586969833162909,3.525963230344171,3.624307870864868,1
1997-12-24,5.054817199707031,5.178379058837891,5.009884834289551,5.1671462059021,3.624307870864868,2143809,11.810931691048454,4.065684814453125,3.9998696154192683,4.031254065036774,4.594264955695927,3.468243174377621,3.56915545463562,0
1997-12-26,5.144680023193359,5.15591287612915,5.088514804840088,5.088514804840088,3.56915545463562,1234652,11.45033054298491,4.057018008232117,3.982978864015988,4.000526332855225,4.59472095141045,3.4063317143000007,3.577033281326294,1
1997-12-29,5.043583869934082,5.212078094482422,5.032351016998291,5.099748134613037,3.577033281326294,2182201,12.307529367127206,4.048508758544922,3.967059429400706,3.9662530064582824,4.575703571220851,3.3568024416957143,3.6952176094055176,1
1997-12-30,5.099748134613037,5.313173770904541,5.088514804840088,5.268241882324219,3.6952176094055176,2689638,22.14276234763366,4.0437813568115235,3.956398965871483,3.9367069363594056,4.5381028882243415,3.3353109844944697,3.6637020111083984,0
1997-12-31,5.223310947418213,5.245776176452637,5.1671462059021,5.223310947418213,3.6637020111083984,4221963,27.43353826493859,4.035744848251343,3.9449206539199895,3.905191218852997,4.493670621877465,3.316711815828529,3.6715805530548096,1
1998-01-02,5.223310947418213,5.268241882324219,5.099748134613037,5.2345428466796875,3.6715805530548096,2959492,33.33322826236682,4.024556756019592,3.9342014342782177,3.8701299905776976,4.423833013085051,3.3164269680703433,3.56127667427063,0
