Date,Open,High,Low,Close,Adj Close,Volume,RSI,ATR,WMA,PlusDI,MinusDI,ADX,ROC_5,ROC_10,ROC_20,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_200,UpperBand,LowerBand,Tomorrow,ROI,Target,TargetClass
2011-02-24,82.55999755859375,82.55999755859375,82.55999755859375,82.55999755859375,82.55999755859375,0,51.950664320929434,0.4257142203194754,83.41495317731585,51.70467082733538,50.483460561235326,21.77452225892089,-2.064063380989145,-0.6139426244180513,2.0645298325456807,82.77000007629394,82.1365998840332,87.36319976806641,82.95107687334004,82.45599181410708,86.05389543347026,85.47630606846609,80.06369408412179,82.08000183105469,-0.5813901910527604,-0.4799957275390625,0
2011-02-25,81.83000183105469,82.25,81.83000183105469,82.08000183105469,82.08000183105469,10000,47.289710296833434,0.4778567722865513,83.5586671375093,42.7725846070221,52.67409813668983,20.350066028579977,-2.644995602080591,-2.180910202821318,1.735252256548514,82.84000015258789,82.1833999633789,87.31024978637696,82.86811734550334,82.44124710888934,86.01435420359547,85.38638813753954,80.29361216763624,82.37999725341797,0.3654914908271591,0.29999542236328125,1
2011-02-28,82.37999725341797,82.37999725341797,82.37999725341797,82.37999725341797,82.37999725341797,0,46.691809567763244,0.4464280264718192,83.6510476248605,44.59348206908674,52.355065541501844,19.624772295876983,-1.3176881400116303,-2.624114965418367,2.718204972729188,82.94900016784668,82.22259994506835,87.25879978179931,82.82162971768568,82.43884515377283,85.97819144787232,85.18759942860704,80.71040090708631,81.94999694824219,-0.5219717401215869,-0.43000030517578125,0
2011-03-01,81.94999694824219,81.94999694824219,81.94999694824219,81.94999694824219,81.94999694824219,0,44.5044869186526,0.4649990626743862,83.76028602236794,39.75447894330307,53.27906720042238,18.827535464698663,-1.6088413405640267,-2.845289353046332,1.3229472442631618,83.00250015258788,82.26799987792968,87.2051997756958,82.73861707297678,82.41967463590889,85.93810991056257,85.07811247793265,80.92688782724312,81.94999694824219,0.0,0.0,0
2011-03-02,81.94999694824219,81.94999694824219,81.94999694824219,81.94999694824219,81.94999694824219,0,38.88883001993639,0.4285703386579241,83.79085744222006,40.05265775631048,53.67868730457771,18.520863350795587,-0.7388573502786766,-2.983312698050844,1.097951414327536,83.04700012207032,82.31339981079101,87.15159976959228,82.66351039443063,82.40125590305921,85.89842719451958,84.98056147852824,81.11343876561239,81.58999633789062,-0.43929301251704855,-0.3600006103515625,0
2011-03-03,81.4000015258789,81.58999633789062,81.4000015258789,81.58999633789062,81.58999633789062,551,24.561224455650624,0.4078554425920759,83.68733302525112,39.08071451553543,62.00827294567341,18.277703811771936,-1.174904614083483,-3.21471721917177,-0.07349073713031062,83.0439998626709,82.31259979248047,87.09619976043702,82.56127096047445,82.36944180246437,85.85555723574716,84.98685222233313,81.10114750300868,81.23999786376953,-0.4289722880629098,-0.34999847412109375,0
2011-03-04,81.23999786376953,81.23999786376953,81.23999786376953,81.23999786376953,81.23999786376953,0,10.18943379579912,0.3835699898856027,83.45980929420108,38.58686046177881,64.20428453056545,18.60383867950204,-1.0233966234724723,-3.64132342987038,-1.371864568572434,82.98749961853028,82.2947998046875,87.03904975891113,82.43543542745492,82.32514988329987,85.80963127184688,85.07334228213041,80.90165695493015,80.48999786376953,-0.9231905708043799,-0.75,0
2011-03-07,81.0,81.0,80.48999786376953,80.48999786376953,80.48999786376953,25,9.11004141221806,0.4142842973981585,83.2288569859096,33.17423386042916,68.12935193694108,19.104316930809688,-2.2942455118496907,-3.581702650848928,-2.2823902150355457,82.89349937438965,82.26399978637696,86.97814975738525,82.25015565948488,82.25318313743594,85.75669959614463,85.248583679165,80.5384150696143,80.48999786376953,0.0,0.0,0
2011-03-08,80.48999786376953,80.48999786376953,80.48999786376953,80.48999786376953,80.48999786376953,0,6.738936093636234,0.3835699898856027,82.94399951753162,33.27132240447325,68.32874100539867,20.204997594237156,-1.7815730797339224,-3.361751736078833,-2.7076095760563357,82.78149909973145,82.24219970703125,86.91659973144532,82.08252158370246,82.18403861690001,85.70429460378269,85.3707364280298,80.1922617714331,81.23999786376953,0.9317927940181905,0.75,1
2011-03-09,81.23999786376953,81.23999786376953,81.23999786376953,81.23999786376953,81.23999786376953,0,20.463185119397423,0.4078554425920759,82.65266556512742,42.19009934079846,59.670144225252784,21.13843631141164,-0.8663808552928587,-1.598836886940802,-1.598836886940802,82.71549911499024,82.22619964599609,86.85884971618653,82.00228122942313,82.1470174108949,85.65987374069798,85.39425591201905,80.03674231796143,80.93000030517578,-0.3815824307548377,-0.30999755859375,0
2011-03-10,80.93000030517578,80.93000030517578,80.93000030517578,80.93000030517578,80.93000030517578,0,19.16054202232299,0.4292842320033482,82.32780856177921,37.22092687070597,57.80021075705508,20.87713822591282,-0.8089178359336979,-1.9743184370386468,-2.5761398790299705,82.6084991455078,82.20519958496094,86.80189971923828,81.90015923663768,82.09929124988632,85.6128103234291,85.39637178713164,79.82062650388397,80.44000244140625,-0.605458868061062,-0.48999786376953125,0
2011-03-11,80.33999633789062,80.44000244140625,80.33999633789062,80.44000244140625,80.44000244140625,1000,20.427959252436885,0.41214207240513395,82.08466506231399,35.9998325478913,66.12937214964695,20.972946361992957,-0.9847309741499277,-1.9980498940826652,-4.1353844229064745,82.43499908447265,82.19199966430664,86.74519973754883,81.76109668471088,82.03422110053415,85.56133959823485,85.31229786845574,79.55770030048956,80.44000244140625,0.0,0.0,0
2011-03-14,80.44000244140625,80.44000244140625,80.44000244140625,80.44000244140625,80.44000244140625,0,21.212074506207564,0.3921421595982143,81.83971237909226,35.13332120232153,64.53764665573402,21.58237217079229,-0.06211383238933221,-2.3549343004271917,-4.9172530824422855,82.22699928283691,82.16979965209961,86.68849975585937,81.63527818534853,81.97170272174483,85.51038101955994,85.04618319937555,79.40781536629828,80.44000244140625,0.0,0.0,0
2011-03-15,80.44000244140625,80.44000244140625,80.44000244140625,80.44000244140625,80.44000244140625,0,24.881490882662415,0.3399990626743862,81.67190304710752,37.627064190112414,69.11849179899443,22.14823298317531,-0.06211383238933221,-1.8425803088066184,-4.63544292050514,82.03149948120117,82.14939971923827,86.63289978027343,81.52144240021116,81.9116360440845,85.45992949141912,84.77198998604189,79.29100897636044,78.05000305175781,-2.971157778605676,-2.3899993896484375,0
2011-03-16,78.37000274658203,78.37000274658203,78.05000305175781,78.05000305175781,78.05000305175781,1000,15.884988642449539,0.5107133047921317,81.46114138648623,23.26034725496543,76.15439250087083,22.794627289310018,-3.9266308418188123,-4.758992119240135,-7.600329201098443,81.7104995727539,82.08119979858398,86.57234977722167,81.19082912892989,81.76019945615012,85.3861988800792,84.73736431312845,78.68363483237935,78.11000061035156,0.07687066783836437,0.05999755859375,1
2011-03-17,78.04000091552734,78.70999908447266,78.04000091552734,78.11000061035156,78.11000061035156,2909,17.932072364772093,0.5064277648925781,81.27656962076823,26.57711302879165,71.45427568844065,24.929638511857288,-3.4844923813053152,-4.265223536874874,-7.342825880570569,81.4009994506836,82.01419982910156,86.51599979400635,80.89741688906528,81.61705440337371,85.31379889729584,84.57528200510646,78.22671689626074,77.80000305175781,-0.39687307152916274,-0.30999755859375,0
2011-03-18,77.80000305175781,77.80000305175781,77.80000305175781,77.80000305175781,77.80000305175781,0,13.064499258593852,0.5071422031947544,81.00837947300502,24.643981314536543,69.63718325833203,26.429210409956156,-3.281948420590186,-4.234361032086942,-7.721497681590639,81.0754997253418,81.89559982299805,86.45809982299805,80.60242509503601,81.46736611507505,85.2390347595293,84.32793961570549,77.82305983497811,78.55999755859375,0.9768566542733139,0.7599945068359375,1
2011-03-21,78.3499984741211,78.55999755859375,78.3499984741211,78.55999755859375,78.55999755859375,406,24.042818186279206,0.5307132175990513,80.76523699079242,32.09609373642789,61.79116138635712,27.86844728526177,-2.3371516978532236,-2.39781383575427,-5.893633924885567,80.82949943542481,81.79279983520507,86.40399982452392,80.40790818680341,81.35335166187971,85.17257667792795,84.06037109476408,77.59862777608554,78.31999969482422,-0.3054962719296542,-0.23999786376953125,0
2011-03-22,78.31999969482422,78.31999969482422,78.31999969482422,78.31999969482422,78.31999969482422,0,23.19049309464645,0.5478559221540179,80.4875231061663,28.870947452783447,55.973252990115085,28.138697110118777,-2.635508058476599,-2.6959848758078775,-5.967104293519809,80.58099937438965,81.67499984741211,86.34869983673096,80.20905975899586,81.2343966827795,85.10439183232494,83.77940362399931,77.38259512477998,78.5999984741211,0.35750610366176844,0.279998779296875,1
2011-03-23,78.5999984741211,78.5999984741211,78.5999984741211,78.5999984741211,78.5999984741211,0,27.653161418638362,0.5285704476492745,80.22933313278925,31.570657659845992,53.87153413328113,28.380724755487446,0.7046705968718037,-3.249630057937003,-4.7965106608223955,80.38299942016602,81.5613998413086,86.29479984283448,80.05581582710303,81.13108694910663,85.0396715004025,83.55575689260824,77.21024194772379,79.08000183105469,0.6106913056641267,0.48000335693359375,1
