Date,Open,High,Low,Close,Adj Close,Volume,RSI,ATR,WMA,PlusDI,MinusDI,ADX,ROC_5,ROC_10,ROC_20,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_200,UpperBand,LowerBand,Tomorrow,ROI,Target,TargetClass
2017-06-22,5.579999923706055,5.599999904632568,5.565000057220459,5.583000183105469,5.583000183105469,346504,48.93310643753243,0.16425701550074986,5.711887600308373,20.20919057454988,23.950574993004007,14.13145508796014,1.361660993187419,-1.8804898600872644,0.6853039907786851,5.625515007972718,5.525145998001099,5.085726001262665,5.591910666485499,5.53308149804503,5.246976673399876,5.981891073191192,5.269138942754243,5.590000152587891,0.1253800690102832,0.006999969482421875,1
2017-06-23,5.565000057220459,5.605000019073486,5.565000057220459,5.590000152587891,5.590000152587891,355992,17.210062451132732,0.11530702454703194,5.611571411859422,27.041796745710663,31.68103860407158,13.724316131514138,1.3048210413248773,-2.1529786798779926,0.6663097329136614,5.627365016937256,5.530046005249023,5.088676002025604,5.591728712780965,5.53531360214475,5.250389842347022,5.982538198823586,5.2721918350509265,5.585000038146973,-0.08944748308465011,-0.005000114440917969,0
2017-06-26,5.625,5.635000228881836,5.579999923706055,5.585000038146973,5.585000038146973,296459,44.61884534746597,0.06614276341029576,5.606171426318941,47.014580141354536,51.2847385597354,13.290166065897369,-0.1787265848018027,0.48578535413308366,0.7577090964835165,5.629465007781983,5.535086002349853,5.092231502532959,5.591087886625347,5.5372620898311125,5.253719297031599,5.983030939047243,5.275899076516723,5.525000095367432,-1.0743051453845323,-0.059999942779541016,0
2017-06-27,5.579999923706055,5.605000019073486,5.525000095367432,5.525000095367432,5.525000095367432,311000,36.57021536521447,0.06778560365949358,5.596599969409761,42.59834590001623,52.262961770372584,12.680973241677957,-1.0743051453845354,-0.9856600195451981,-0.7187773843978396,5.627465009689331,5.539226007461548,5.098256502151489,5.584793811267451,5.536781227303125,5.256418608457826,5.983013306814817,5.271916712563845,5.480000019073486,-0.8144810048361212,-0.04500007629394531,0
2017-06-28,5.445000171661377,5.505000114440918,5.414999961853027,5.480000019073486,5.480000019073486,551843,28.74491308813195,0.07135704585484096,5.580361865815663,37.5758357120226,57.11199845732104,12.556200449911925,-1.7921130107498628,-1.3501316216524062,-1.0830314655719264,5.624465012550354,5.543526010513306,5.10405650138855,5.574813450106121,5.534554513254903,5.258643299110719,5.9841096029754315,5.264820422125277,5.369999885559082,-2.007301699480691,-0.1100001335144043,0
2017-06-29,5.480000019073486,5.480000019073486,5.369999885559082,5.369999885559082,5.369999885559082,247248,20.48192573320913,0.07564279011317662,5.557790461040678,32.914955971841295,54.277170996720415,13.152791059935117,-3.8151583478528206,-2.505446877716455,-3.8495998409916687,5.61371500492096,5.544766006469726,5.10905650138855,5.555307396339737,5.528101390600166,5.2597513248465235,5.990758591016222,5.236671418825697,5.377999782562256,0.14897387660448602,0.007999897003173828,1
2017-06-30,5.369999885559082,5.420000076293945,5.360000133514404,5.377999782562256,5.377999782562256,279718,29.262638381654295,0.06471422740391322,5.5541713987077985,35.7253387591915,60.01525376490889,13.967759053278932,-3.792493099083172,-2.5371573057059282,-4.357111080921882,5.6014649868011475,5.546026000976562,5.11399150133133,5.538420956932359,5.522215053030052,5.260927926415834,5.992884281694774,5.210045691907521,5.369999885559082,-0.14875227457451504,-0.007999897003173828,0
2017-07-03,5.364999771118164,5.394999980926514,5.364999771118164,5.369999885559082,5.369999885559082,314500,25.0,0.0627856935773577,5.545619024549212,34.192490814724394,57.440211468170865,14.78224462935136,-3.8495998409916687,-4.021446167469134,-15.410426376531827,5.552549982070923,5.546126003265381,5.118646500110626,5.5223808548968085,5.516245830776288,5.262013219541639,5.74487814898666,5.360221815155186,5.355000019073486,-0.27932712858957603,-0.014999866485595703,0
2017-07-04,5.34499979019165,5.360000133514404,5.320000171661377,5.355000019073486,5.355000019073486,203474,25.609770280705998,0.06242854254586356,5.538495236351377,31.93181087738597,58.79117805973662,15.5601615907873,-3.076924404697945,-4.118173992883212,-4.935201189646509,5.538649988174439,5.546126003265381,5.1231614995002746,5.506439822913635,5.5099224656114725,5.262938461328026,5.746086822166852,5.331213154182025,5.394999980926514,0.7469647378254926,0.039999961853027344,1
2017-07-05,5.34499979019165,5.400000095367432,5.34499979019165,5.394999980926514,5.394999980926514,274525,35.9801550490326,0.061714274542672296,5.536561915988014,34.62376780916586,55.22364141902555,16.529356998635343,-1.5510955812249039,-3.3154112062544594,-4.597705026268207,5.525649976730347,5.546126003265381,5.12769150018692,5.4958265046291475,5.5054157015061795,5.264252506299155,5.734964967275027,5.316334986185667,5.349999904632568,-0.8341070704919111,-0.04500007629394531,0
2017-07-06,5.389999866485596,5.445000171661377,5.320000171661377,5.349999904632568,5.349999904632568,558911,30.821880525000218,0.06549998692103795,5.531695229666574,35.19974239669467,51.041550283229874,16.963118666246228,-0.3724391313358777,-4.173388336578865,-5.975398052174697,5.5086499691009525,5.544465999603272,5.131746499538422,5.481938257010425,5.499320964373881,5.265105714242772,5.716988069161395,5.30031186904051,5.380000114440918,0.5607515951985795,0.03000020980834961,1
2017-07-07,5.360000133514404,5.380000114440918,5.340000152587891,5.380000114440918,5.380000114440918,178075,22.50645437061807,0.0625,5.514514305478051,34.254370587551996,49.670709491587175,17.063550803138696,0.03719471847409839,-3.7567089877404203,-5.8288065240473035,5.491999983787537,5.543106002807617,5.136026499271392,5.472229862479995,5.494641715356902,5.26624894210544,5.684173212512235,5.299826755062838,5.400000095367432,0.37174684946251235,0.019999980926513672,1
2017-07-10,5.389999866485596,5.409999847412109,5.385000228881836,5.400000095367432,5.400000095367432,188259,26.932704210312277,0.06178569793701172,5.496904777345203,35.643534909454665,46.656025015346216,17.13135927558664,0.5586631368284634,-3.3124429993902305,-2.8427490082121865,5.484099984169006,5.542546005249023,5.140796499252319,5.465350837040704,5.490930279278884,5.267579799351828,5.677833321028633,5.29036664730938,5.409999847412109,0.18518059014955116,0.009999752044677734,1
2017-07-11,5.425000190734863,5.449999809265137,5.400000095367432,5.409999847412109,5.409999847412109,373102,29.06403709462983,0.06214284896850586,5.4783428827921545,37.50504552269236,43.07446021533814,16.83046859644994,1.027074288379537,-2.0814524157519387,-3.046596391009204,5.475599980354309,5.540645999908447,5.145401499271393,5.460079314218933,5.487756536852737,5.2689969142579,5.666514074106788,5.28468588660183,5.505000114440918,1.756012379080792,0.0950002670288086,1
2017-07-12,5.440000057220459,5.514999866485596,5.434999942779541,5.505000114440918,5.505000114440918,280730,42.1686700843178,0.06714286123003278,5.458638095855713,39.14757340095875,37.019152436769744,16.1009784281703,2.0389274124800627,0.4562061182557864,-0.9000848864591071,5.473099994659424,5.541185998916626,5.150341498851776,5.464357485668645,5.488432755581686,5.271345204806985,5.6609207051497625,5.285279284169085,5.539999961853027,0.6357828643871686,0.034999847412109375,1
2017-07-13,5.519999980926514,5.554999828338623,5.519999980926514,5.539999961853027,5.539999961853027,178746,45.247130365097696,0.06785712923322405,5.437523787362235,40.17920544754177,34.013094483524355,15.178655634920586,3.5514030020063814,3.165737056179596,0.5809743182323635,5.474699997901917,5.5418859958648685,5.155461499691009,5.471561531019539,5.490454998964876,5.274018386469135,5.664309204786186,5.285090791017648,5.550000190734863,0.1805095478464777,0.010000228881835938,1
