Date,Open,High,Low,Close,Adj Close,Volume,RSI,ATR,WMA,PlusDI,MinusDI,ADX,ROC_5,ROC_10,ROC_20,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_200,UpperBand,LowerBand,Tomorrow,ROI,Target,TargetClass
2017-01-25,17.985000610351562,18.049999237060547,17.94499969482422,17.979999542236328,17.979999542236328,3225,62.57914328695824,0.17907156263078963,17.786076046171644,40.512231777244075,31.566180333210635,10.201269400402417,1.5245650577158765,0.4188710009196406,0.4749878865511814,17.73874988555908,17.50046001434326,15.96109498500824,17.73427943889421,17.460037025761377,16.336824912430394,17.97286374690255,17.50463602421561,18.132999420166016,0.8509448377363951,0.1529998779296875,1
2017-01-26,18.145000457763672,18.204999923706055,18.075000762939453,18.132999420166016,18.132999420166016,29611,61.378456851825405,0.17964294978550502,17.794295065743583,43.66189562636146,29.218221923809107,10.3969371303564,1.870787625721615,2.7947848502017703,3.010843378976924,17.765249824523927,17.526119995117188,15.977909979820252,17.772252770443906,17.486427707894894,16.354697295591944,18.049319526181286,17.48118012286657,18.163000106811523,0.16544800973270612,0.030000686645507812,1
2017-01-27,18.18000030517578,18.18000030517578,18.094999313354492,18.163000106811523,18.163000106811523,7826,60.0,0.1732145036969866,17.793876084827243,42.04785213324418,28.138115796943925,11.069899410317452,2.136867460782077,1.73639979171194,3.328029475905536,17.79449987411499,17.549379997253418,15.995224981307983,17.809466802478916,17.5129599588328,16.372690358390148,18.115463957682312,17.47353579054767,17.95800018310547,-1.1286677448687303,-0.2049999237060547,0
2017-01-30,18.149999618530273,18.149999618530273,17.950000762939453,17.95800018310547,17.95800018310547,3227,53.22756677796327,0.18092877524239676,17.79431413922991,37.3796932289588,30.738593479120645,11.643420195220113,1.8720213231792737,0.6332354950913999,1.6701583791542962,17.809249877929688,17.566339988708496,16.01081498146057,17.823612838729062,17.530412516647413,16.388464585501744,18.131878600165425,17.48662115569395,17.670000076293945,-1.6037426432508237,-0.28800010681152344,0
2017-01-31,17.899999618530273,18.010000228881836,17.670000076293945,17.670000076293945,17.670000076293945,12619,44.27107938503659,0.18735735757010324,17.783847354707262,33.51875896163379,38.2384327909563,11.49194626859305,-0.5515509606572877,0.1700719256436667,-0.21459287564147278,17.80734987258911,17.575480003356933,16.02501498222351,17.80898305183048,17.535886538594337,16.40121618242505,18.132923356929773,17.48177638824845,17.875,1.1601580238875178,0.2049999237060547,1
2017-02-01,17.844999313354492,18.010000228881836,17.844999313354492,17.875,17.875,19323,55.90156898735269,0.19271441868373326,17.81095217750186,30.259362997726114,34.520091260243404,11.140898667551228,-0.5839796713546952,0.9316822363475419,0.9886962119626697,17.816099834442138,17.588279991149903,16.04138998031616,17.815270380227577,17.549185105708283,16.41588069802281,18.138920435379276,17.493279233505,17.90999984741211,0.19580334216564685,0.034999847412109375,1
2017-02-02,17.834999084472656,17.90999984741211,17.825000762939453,17.90999984741211,17.90999984741211,2172,51.57195849911734,0.1820000239780971,17.810199683053153,29.752115654788252,34.726292531908406,10.820727980668645,-1.2297997015645712,0.6179809835190175,2.092005900679994,17.83444986343384,17.60187999725342,16.058189978599547,17.824292234245153,17.56333470342216,16.430747555230663,18.132694283996337,17.536205442871342,18.05299949645996,0.7984346748529658,0.14299964904785156,1
2017-02-03,17.989999771118164,18.065000534057617,17.979999542236328,18.05299949645996,18.05299949645996,7484,55.33881908760496,0.18914290836879186,17.81249498639788,32.43714602688785,31.028094872191296,10.570821203275926,-0.6056301806126707,1.5182957659072072,1.7070394166758263,17.849599838256836,17.61773998260498,16.07590497493744,17.84607387826561,17.582537244325607,16.446889365591154,18.160304628355348,17.538895048158324,18.148000717163086,0.5262351041540434,0.095001220703125,1
2017-02-06,18.1299991607666,18.148000717163086,18.1200008392334,18.148000717163086,18.148000717163086,1345,63.81940992548055,0.1795001711164202,17.846961720784506,35.04109217646113,30.359569980436675,9.999541474512855,1.0580272420108727,2.949855060765638,1.7378707517304193,17.865099906921387,17.63593997955322,16.094944977760314,17.874828815303466,17.604712282476097,16.463815846701323,18.203099108662336,17.527100705180438,18.308000564575195,0.8816389744838005,0.15999984741210938,1
2017-02-07,18.190000534057617,18.34000015258789,18.190000534057617,18.308000564575195,18.308000564575195,8202,65.50834118993656,0.1850001471383231,17.877790414719353,38.98391211988061,27.352921481828453,9.849523483763356,3.610642249725804,3.0391767570542516,2.6233206725584823,17.88849992752075,17.655939979553224,16.114234981536864,17.916083267615058,17.632292215107437,16.482165943396588,18.279782894827235,17.497216960214267,18.334999084472656,0.14746842399437837,0.026998519897460938,1
2017-02-08,18.395000457763672,18.40999984741211,18.290000915527344,18.334999084472656,18.334999084472656,2895,64.34317587717683,0.18071433476039342,17.901714324951172,39.82463451141795,26.001505802735096,10.416044850786808,2.5734214515952702,1.9744135221049897,2.4015547687069594,17.90999984741211,17.67683994293213,16.136859974861146,17.955980012077685,17.65984934723941,16.50060209405406,18.349396683611626,17.470603011212592,18.46299934387207,0.6981198025137265,0.12800025939941406,1
2017-02-09,18.3799991607666,18.46299934387207,18.3799991607666,18.46299934387207,18.46299934387207,1504,67.20643865354303,0.18271432604108537,17.934380849202473,38.64714535679817,23.879972013264684,11.18535886462437,3.087657739650207,1.8198860324180943,4.665532781744819,17.95114984512329,17.70153991699219,16.160024971961974,18.004267567486675,17.691345425538728,16.520128434848267,18.43589009093162,17.46640959931496,18.507999420166016,0.24373112654028764,0.04500007629394531,1
2017-02-10,18.5,18.53499984741211,18.4950008392334,18.507999420166016,18.507999420166016,8442,73.57983729266775,0.1765714372907366,17.99609507606143,40.047766186257746,22.94569797437061,12.09136908074218,2.520356375101418,1.8994621556221336,3.668844204247934,17.983899784088134,17.736699905395508,16.183814969062805,18.05224202964661,17.723371072386858,16.53990824564745,18.52584933814772,17.44195023002855,18.69499969482422,1.0103754080219531,0.18700027465820312,1
2017-02-13,18.559999465942383,18.69499969482422,18.53499984741211,18.69499969482422,18.69499969482422,5809,74.22895959272675,0.1799286433628627,18.047971289498467,42.84507113922672,20.90916699351386,13.203942182015773,3.014100485150517,4.104017731395859,4.7632413234873106,18.02639980316162,17.77723991394043,16.208589968681334,18.11345704537781,17.761474155619695,16.561351941659158,18.6496956230695,17.40310398325374,18.739999771118164,0.2407064831694207,0.04500007629394531,1
2017-02-14,18.704999923706055,18.7549991607666,18.665000915527344,18.739999771118164,18.739999771118164,1355,71.7640350139337,0.1662142617361886,18.078818947928294,45.645759992269404,21.01764554939095,14.731388916302725,2.3596198012952874,6.055459480499548,6.235830042688284,18.081399822235106,17.817439918518065,16.232739968299867,18.173127781162606,17.799847709168656,16.58303002951447,18.75336215960973,17.409437484860483,18.80299949645996,0.33617783410483926,0.06299972534179688,1
2017-02-15,18.770000457763672,18.8799991607666,18.770000457763672,18.80299949645996,18.80299949645996,19682,70.22946922500147,0.16014276232038224,18.095647575741722,49.567688813070696,20.25631049841946,16.343691633458164,2.552497602160453,5.191605574601188,6.171657077868509,18.136049842834474,17.859499893188477,16.257804965972902,18.233115563571875,17.839186994944786,16.605119277941792,18.856841608564956,17.415258077103992,18.70800018310547,-0.5052348875102491,-0.09499931335449219,0
2017-02-16,18.829999923706055,18.829999923706055,18.70800018310547,18.70800018310547,18.70800018310547,73385,65.83383113579868,0.16278553009033203,18.113666588919504,45.27990422053899,21.22457318266487,18.145149332878805,1.3269828735314126,4.4556133025800415,5.101129129008131,18.18144989013672,17.897799911499025,16.281694965362547,18.278342670194125,17.87325810036285,16.626043466052874,18.927074679584052,17.435825100689385,18.815000534057617,0.5719497001543579,0.10700035095214844,1
2017-02-17,18.760000228881836,18.815000534057617,18.709999084472656,18.815000534057617,18.815000534057617,1620,76.4017491676646,0.15521417345319474,18.167180833362398,44.09661308052343,20.669915441444058,19.432710097602914,1.658748235949803,4.220910977962844,5.803292656531189,18.233049869537354,17.927799911499022,16.305469965934755,18.32945294294303,17.910189176194017,16.647824133396206,19.00494654266267,17.461153196412038,18.913000106811523,0.5208587295892667,0.09799957275390625,1
