Date,Open,High,Low,Close,Adj Close,Volume,RSI,ATR,WMA,PlusDI,MinusDI,ADX,ROC_20,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,ROI,Target,TargetClass
1999-06-10,604.125,624.75,600.0,613.5,610.5286865234375,290533,34.702380117929174,76.83482142857143,660.997357468378,19.699073121968176,27.195050828001072,24.531111571733486,-18.849203419611083,638.2002679443359,638.9122498617662,681.8067947387696,892.0130250257478,471.6005644517913,571.3443603515625,-6.418097468114753,-39.184326171875,0
1999-06-11,624.0,637.5,570.0,574.125,571.3443603515625,268367,29.78971556378243,76.78125,632.3546110607329,19.485279284410474,28.082379399973924,23.890009751594036,-21.24486027321518,639.7303210449219,636.2625287045033,674.1005477905273,888.8191845952906,459.3819109857641,459.01605224609375,-19.660351252325363,-112.32830810546875,0
1999-06-14,564.0,564.0,459.0,461.25,459.01605224609375,534317,28.404341069962506,77.37053571428571,611.7779663085937,17.92339096006823,36.318363173209185,23.534052543698017,-42.117648996553235,639.2974279785157,629.3116864904481,657.4005722045898,884.7594201076594,430.0417243015203,468.3456726074219,2.0325259466800096,9.329620361328125,1
1999-06-15,456.75,505.875,448.5,470.625,468.3456726074219,544217,36.17308945831984,70.16517857142857,606.7399832589285,18.321675340545138,38.21747237873286,24.325913479854343,-40.4648949768501,639.6930029296875,622.999293789153,641.4842834472656,875.218927416551,407.7496394779802,528.42822265625,12.828676245545392,60.082550048828125,1
1999-06-16,510.0,540.0,502.5,531.0,528.42822265625,522133,36.366695739001216,67.40625,592.4772524879093,21.370723494219366,36.883088324518496,25.098040468938233,-34.9862301981659,640.8274810791015,619.2906243329606,627.2659790039063,851.5274765307292,403.0044814770833,531.04052734375,0.49435374105658636,2.6123046875,1
1999-06-17,525.0,570.0,502.125,533.625,531.04052734375,439050,37.87248297121124,68.85267857142857,579.3340680803572,22.569726635984246,33.520698685528785,25.174817127217207,-37.58772208264065,642.5515893554688,615.8298362157367,611.2750518798828,812.870824509708,409.6792792500575,561.2684326171875,5.692203083752693,30.2279052734375,1
1999-06-18,548.25,571.125,546.0,564.0,561.2684326171875,257800,40.41209908162733,68.85267857142857,564.1952450706846,21.048487135496174,31.08501421452326,24.750924842893458,-30.04651053814642,645.1190936279297,613.6901733295191,599.2212158203125,780.5212246277808,417.92120701284426,634.78564453125,13.098404906054077,73.5172119140625,1
1999-06-21,574.5,655.5,571.5,637.875,634.78564453125,484800,53.66666753894676,69.16071428571429,559.473581077939,28.287742163814507,28.700692208183725,24.242590283550243,-23.48178110843886,648.9778143310547,614.5174467099791,589.4811187744141,736.3285635625389,442.6336739862893,649.3397827148438,2.292764228205111,14.55413818359375,1
1999-06-22,654.375,716.625,634.5,652.5,649.3397827148438,766100,58.83583315794238,67.92857142857143,560.8525884719122,33.23600987200665,27.10304728527653,22.54580841736353,-13.238597093568282,652.8216070556641,615.8830285140915,584.5271026611329,714.5153045495053,454.53890077276037,662.028076171875,1.95402989232885,12.68829345703125,1
1999-06-23,624.0,683.625,624.0,665.25,662.028076171875,435500,66.11445732126238,67.09821428571429,570.7437351771763,31.210816984706874,26.584725118881153,21.617312750672145,6.610579155838936,656.3295349121094,617.6926382261614,586.5796142578125,720.2358254469493,452.9234030686757,609.0359497070312,-8.004513459801665,-52.99212646484375,0
