Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,TargetClass
2008-02-27,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,14.577009201049805,210,21.910028955254596,17.800339946746828,17.317767535666718,15.617885541915893,17.75332842560411,13.482442658227676,14.577009201049805,0
2008-02-28,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,14.577009201049805,0,21.910028955254596,17.63761098861694,17.210286816662133,15.522610998153686,17.665647356625843,13.379574639681529,13.81481647491455,0
2008-02-29,14.5,14.5,14.5,14.5,13.81481647491455,100,17.889846016944542,17.459638175964354,17.077131116985758,15.389226818084717,17.61132735404773,13.167126282121702,13.386079788208008,0
2008-03-03,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,13.386079788208008,61,16.216150410525707,17.273090629577638,16.932384006053297,15.23440580368042,17.564627475440595,12.904184131920244,13.119307518005371,0
2008-03-04,13.770000457763672,13.770000457763672,13.770000457763672,13.770000457763672,13.119307518005371,240,15.324089342193059,17.081207637786864,16.782851594757304,15.066246175765992,17.500325713165886,12.632166638366098,13.119307518005371,0
2008-03-05,13.770000457763672,13.770000457763672,13.770000457763672,13.770000457763672,13.119307518005371,0,15.324089342193059,16.889324645996094,16.639183199590562,14.898086547851562,17.38433385699092,12.411839238712203,13.119307518005371,0
2008-03-06,13.770000457763672,13.770000457763672,13.770000457763672,13.770000457763672,13.119307518005371,0,17.848851844920784,16.69744165420532,16.501148859136244,14.729926919937133,17.21990292443643,12.239950915437838,12.30947494506836,0
2008-03-07,12.920000076293945,12.920000076293945,12.920000076293945,12.920000076293945,12.30947494506836,300,18.39612886532712,16.489362010955812,16.33676948995711,14.521275663375855,17.090988960762505,11.951562365989204,12.30947494506836,0
2008-03-10,12.920000076293945,12.920000076293945,12.920000076293945,12.920000076293945,12.30947494506836,0,18.39612886532712,16.2812823677063,16.178836370549707,14.312624406814574,16.88949439019915,11.735754423429999,11.290040016174316,0
2008-03-11,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727,11.290040016174316,340,14.689191092099467,16.052814025878906,15.987118866456555,14.053001403808594,16.75274032811695,11.35326247950024,11.290040016174316,0
2008-03-12,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727,11.290040016174316,0,15.537772818533465,15.824345684051513,15.802919695857252,13.793378400802613,16.508025358111475,11.078731443493753,11.204292297363281,0
2008-03-13,11.760000228881836,11.760000228881836,11.760000228881836,11.760000228881836,11.204292297363281,30,18.055463837980806,15.5941623878479,15.622581366504548,13.529468011856078,16.168575958670957,10.890360065041202,11.204292297363281,0
2008-03-14,11.760000228881836,11.760000228881836,11.760000228881836,11.760000228881836,11.204292297363281,0,18.055463837980806,15.3847487449646,15.44931512849901,13.299856042861938,15.907361905001988,10.692350180721888,11.204292297363281,0
2008-03-17,11.760000228881836,11.760000228881836,11.760000228881836,11.760000228881836,11.204292297363281,0,18.055463837980806,15.221448192596435,15.282843644925059,13.116928815841675,15.775574828133008,10.458282803550341,11.204292297363281,0
2008-03-18,11.760000228881836,11.760000228881836,11.760000228881836,11.760000228881836,11.204292297363281,0,0.0,15.058147640228272,15.122900454824597,12.934001588821411,15.59030014772971,10.277703029913113,11.204292297363281,0
2008-03-19,11.760000228881836,11.760000228881836,11.760000228881836,11.760000228881836,11.204292297363281,0,0.0,14.910662631988526,14.96922954668886,12.751074361801148,15.351393009054172,10.150755714548124,10.86130142211914,0
