Date,Open,High,Low,Close,Adj Close,Volume,RSI,ATR,WMA,PlusDI,MinusDI,ADX,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,ROI,Target,TargetClass
1981-02-24,0.10714299976825714,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08194158971309662,16979200,31.325405025572458,0.003667140645640237,0.09385266566560382,33.1518490111595,70.23486602526052,22.615176500513353,0.10246127009391785,0.09875018267648908,0.09410326853394509,0.10897095622250268,0.0792355808453875,0.087116539478302,6.315412946373773,0.005174949765205383,1
1981-02-25,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.087116539478302,19488000,34.482730546484596,0.003826569765806198,0.09273548204274405,41.19040314022955,62.3796565749265,23.54299625943121,0.10221975907683373,0.09829396137459939,0.09293883629143238,0.10596449943927963,0.07991317314358512,0.08841022849082947,1.4850096437194722,0.0012936890125274658,1
1981-02-26,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08841022849082947,10841600,36.66644207917343,0.003906284591981343,0.09151972106524876,40.532895426000266,56.639929425746146,23.287606349937608,0.1021076200902462,0.09790636400660842,0.09201158620417119,0.1033696407263338,0.08065353168200858,0.091429702937603,3.4152999017378742,0.003019474446773529,1
1981-02-27,0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,0.091429702937603,14761600,40.625682705115665,0.004185356731925692,0.09017253397476105,42.854711155915645,49.00553557029938,22.726602303499533,0.10219388335943222,0.09765237729801997,0.09142936989665032,0.10152321472263591,0.08133552507066473,0.09186098724603653,0.47171137450579537,0.0004312843084335327,1
1981-03-02,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09186098724603653,11760000,47.05910806727857,0.0037867857941559385,0.08949480007092157,43.91411789703334,50.21699618536157,21.519254753084983,0.10224564835429191,0.09742526396264807,0.09114906489849091,0.10084027563554517,0.08145785416143665,0.09056723862886429,-1.4083765654587626,-0.0012937486171722412,0
1981-03-03,0.11774600297212601,0.11774600297212601,0.1171879991889,0.1171879991889,0.09056723862886429,16172800,45.45492915746531,0.003866500088146755,0.08878420960335505,39.87949210330529,48.753386579075695,20.424929769099062,0.10221977338194847,0.09715632179269576,0.09108437746763229,0.10077285065642569,0.08139590427883889,0.0897039920091629,-0.9531555038780479,-0.0008632466197013855,0
1981-03-04,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.0897039920091629,13708800,48.19193102611435,0.003667285931961877,0.08846378610247657,38.990686215095614,49.87998073618971,19.6584826549623,0.10206451147794723,0.09686407356589055,0.09080403149127961,0.10030013520107617,0.08130792778148305,0.08927273750305176,-0.48075285887733304,-0.000431254506111145,0
1981-03-05,0.11607100069522858,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08927273750305176,5376000,48.780585435284294,0.0036273572061743054,0.08825024593444097,36.55907986286954,47.885675772476006,19.11289769718548,0.10180574953556061,0.0965663741124459,0.09032962583005429,0.09906995710416604,0.08158929455594253,0.08841022849082947,-0.9661505139716429,-0.00086250901222229,0
1981-03-06,0.11551299691200256,0.11551299691200256,0.11439699679613113,0.11439699679613113,0.08841022849082947,11603200,50.63283665512714,0.003507786031280245,0.0883283107763245,35.064790643568124,48.2346856963989,18.702242322935074,0.10144347414374351,0.09624652526453938,0.08981209471821786,0.09762719979613807,0.08199698964029764,0.08151032775640488,-7.80441454818805,-0.006899900734424591,0
1981-03-09,0.10602699965238571,0.10602699965238571,0.1054690033197403,0.1054690033197403,0.08151032775640488,15321600,38.889736672127675,0.003906285656349999,0.08803673563968567,29.2075470120162,56.727813652226224,18.57382559489883,0.1008310779929161,0.09566863516618117,0.08892800658941269,0.0962608907153958,0.08159512246342958,0.07762841880321503,-4.762474964879305,-0.00388190895318985,0
1981-03-10,0.10100399702787399,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07762841880321503,28380800,28.888622290130257,0.003826571362359183,0.08707148425635837,27.65905516132985,63.21630799208372,19.604923819930193,0.0999340307712555,0.09496117570096682,0.08810856863856316,0.09661571238386098,0.07960142489326534,0.07460967451334,-3.888710264120448,-0.0030187442898750305,0
1981-03-11,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07460967451334,29859200,30.952555767596127,0.003587357167686735,0.08672239226954324,27.37105304854557,70.42761381355866,21.06936109272844,0.09894211068749428,0.09416307761517753,0.08713819347321987,0.09710910401341054,0.0771672829330292,0.07762841880321503,4.046049402527935,0.0030187442898750305,1
1981-03-12,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07762841880321503,59248000,41.24952167720056,0.0034677859927926746,0.08694828074602853,33.24208210298944,67.59474067151704,22.70493884424866,0.09807093694806099,0.09351465962255157,0.08646969124674797,0.09712048066254114,0.0758189018309548,0.07676590979099274,-1.111073786532631,-0.00086250901222229,0
1981-03-13,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07676590979099274,231302400,37.97442666428743,0.0033880716988018583,0.08692363159997123,31.56908969753888,66.5696740988555,23.547002087194507,0.09725151404738426,0.09285784590366691,0.08580122515559196,0.09713934898775302,0.07446310132343091,0.07978534698486328,3.9333047730319843,0.0030194371938705444,1
1981-03-16,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,0.07978534698486328,37228800,46.835699912486064,0.003467857837677002,0.0872809410804794,37.90267657764587,60.348501725543,24.367297452855052,0.09646660536527633,0.09234519888724324,0.08539154268801212,0.09698753387846212,0.07379555149756212,0.08366657793521881,4.864591177490109,0.00388123095035553,1
1981-03-17,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,0.08366657793521881,43747200,44.73733141244176,0.0033881435436861856,0.08691540048235939,46.67943589098877,57.31754084184734,24.190174591450305,0.09581106960773468,0.09200486081069326,0.08506811000406742,0.09646616201004973,0.0736700579980851,0.08884147554636002,6.185143146583591,0.005174897611141205,1
1981-03-18,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08884147554636002,36937600,50.588188907404124,0.0037867150136402677,0.08638147513071696,51.492200273389834,47.5915074712844,23.13856354226407,0.09536254569888115,0.09188080648660177,0.08480932489037514,0.09556901700404069,0.07404963277670959,0.08797899633646011,-0.9708069396594342,-0.0008624792098999023,0
1981-03-19,0.11439699679613113,0.11439699679613113,0.11383900046348572,0.11383900046348572,0.08797899633646011,37811200,44.99925066392903,0.003507643405880247,0.08541208931377955,51.58827322118267,49.970094011298066,21.727263987380514,0.09499164566397666,0.09172779432385111,0.08478776328265666,0.09551876255517235,0.07405676401014098,0.08884147554636002,0.9803239930147681,0.0008624792098999023,1
1981-03-20,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08884147554636002,14604800,45.678149740649744,0.0035873576998710632,0.08435644166810172,50.17018593622712,45.345216052678175,20.280317598267487,0.09468111827969551,0.0916146053521848,0.08504650816321373,0.09591238608067217,0.07418063024575529,0.09229220449924469,3.884141873672489,0.003450728952884674,1
1981-03-23,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,0.09229220449924469,22019200,52.325374210674866,0.0038664287754467557,0.08348972208443142,51.50483575816238,39.047531360721635,19.218943281549187,0.09432748407125473,0.09164117786775577,0.08541310355067253,0.09675120446174011,0.07407500263960494,0.09186098724603653,-0.467230418373731,-0.0004312172532081604,0
1981-03-24,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09186098724603653,28156800,52.942049230522834,0.003826500049659184,0.08275864486183439,48.302476350066065,37.66762096826082,18.815369353210894,0.09398247450590133,0.09164979784337463,0.08590907342731953,0.09747334327920204,0.07434480357543702,0.09013523161411285,-1.8786600097182558,-0.0017257556319236755,0
1981-03-25,0.11774600297212601,0.11774600297212601,0.11662899702787399,0.11662899702787399,0.09013523161411285,7056000,51.13627975713716,0.003946143069437572,0.08209328246968133,43.47363155772605,37.966588738500754,18.319137570863425,0.0936805734038353,0.09159040308928593,0.08606000803411007,0.09776853318172873,0.0743514828864914,0.08841022849082947,-1.913794520070102,-0.0017250031232833862,0
1981-03-26,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08841022849082947,12275200,50.0,0.004025857363428388,0.08154292127915791,39.55318583085051,38.52352933666804,17.454102994187075,0.09333554774522781,0.0914656903599347,0.08606000803411007,0.09776853318172873,0.0743514828864914,0.08539153635501862,-3.4144150369704924,-0.003018692135810852,0
1981-03-27,0.11104899644851685,0.11104899644851685,0.11049100011587143,0.11049100011587143,0.08539153635501862,12252800,55.55508634624363,0.0036671433065618786,0.08194951074463981,40.3056179503254,46.901288729847685,16.319114102790667,0.09288702353835106,0.09122748824209485,0.08575809970498086,0.09719180494430851,0.0743243944656532,0.08539153635501862,0.0,0.0,0
1981-03-30,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08539153635501862,9900800,62.500221943999094,0.0033880716988018583,0.08294762252342133,41.677125789705435,47.12217006856116,15.678888483241613,0.09245574966073036,0.09099862738377813,0.08543462716042996,0.09650152532552131,0.07436772899533861,0.08452907204627991,-1.0100114666551727,-0.0008624643087387085,0
1981-03-31,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08452907204627991,15993600,67.16417756510766,0.003188785697732653,0.08444270399354753,41.1056011668853,48.98623342888845,15.002945766744281,0.09187785342335701,0.09074491933132722,0.08513271883130073,0.09593637779265846,0.07432905986994301,0.08366657793521881,-1.0203520400518276,-0.0008624941110610962,0
1981-04-01,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08366657793521881,34070400,61.29075761375351,0.002949642815760204,0.08559279250247138,41.251798309655044,51.87342717553389,14.565256604461034,0.09135170668363571,0.09046733731579355,0.08483084812760353,0.09543219844133644,0.07422949781387062,0.09099846333265305,8.763218932070046,0.007331885397434235,1
1981-04-02,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09099846333265305,31404800,71.42891116742443,0.003587428480386734,0.08699343034199306,50.443741553179834,39.59372558699542,14.340760723826488,0.09092907324433326,0.09048816578704294,0.08491713441908359,0.0956972933366281,0.07413697550153908,0.091429702937603,0.47389767822069273,0.00043123960494995117,1
1981-04-03,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.091429702937603,16486400,69.01394536942345,0.0033083568726267132,0.08810237518378666,51.987523545780824,39.85668051421573,14.181694391870101,0.09048918962478637,0.0905250888125551,0.08506810814142227,0.09613500668554736,0.07400120959729717,0.0897039920091629,-1.8874729688423253,-0.001725710928440094,0
1981-04-06,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.0897039920091629,22803200,60.604960484374615,0.0030294284224510193,0.08875132174718947,52.706311933284546,45.68906772770387,14.08032738832416,0.09002341702580452,0.09049288893791226,0.08547779135406017,0.09659666073388015,0.07435892197424018,0.08884147554636002,-0.9615140234949459,-0.000862516462802887,0
1981-04-07,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08884147554636002,10684800,50.0,0.002551142658506121,0.08871028196244013,58.10424130915281,53.50195873058996,13.564775212089039,0.089574893116951,0.09042812762843963,0.08603844419121742,0.09660805362664904,0.07546883475578581,0.0931546688079834,4.854932040578992,0.004313193261623383,1
1981-04-08,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,0.0931546688079834,21952000,59.375070009336376,0.002949785441160202,0.08883353152445385,61.558035412062836,42.957612430804645,12.95592446344262,0.08922988280653954,0.09053505081195115,0.08696569390594959,0.096518671870524,0.07741271594137518,0.09487966448068619,1.8517543938226706,0.0017249956727027893,1
1981-04-09,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09487966448068619,12499200,60.60600508607485,0.0029896428542477743,0.0888992904197602,60.39766343544836,39.349912943801236,13.320922855418168,0.08898837149143218,0.0907054278185682,0.08782825618982315,0.09693635603212933,0.07872015634751697,0.09617337584495544,1.3635286036794596,0.0012937113642692566,1
1981-04-10,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09617337584495544,33465600,57.37616245053267,0.0027504286595753263,0.08854191565797442,65.30790077556799,39.710115669849664,13.89681009004527,0.0888503584265709,0.09091985715293632,0.08879862949252129,0.09703821392611102,0.08055904505893156,0.09617337584495544,0.0,0.0,0
1981-04-13,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09617337584495544,16060800,58.33226084800911,0.0027504286595753263,0.08828310689755849,60.63308667642938,36.86762025341016,14.649431852231158,0.08882448419928551,0.09112587749379981,0.0896180309355259,0.09732585768890671,0.08191020418214508,0.09617337584495544,0.0,0.0,0
1981-04-14,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09617337584495544,6652800,62.500347049340235,0.00263078510761261,0.08831190502359754,58.85369698165655,35.78567197820849,15.347712793758912,0.08891073197126388,0.09132381860560984,0.09024337083101272,0.09794753337445022,0.08253920828757522,0.091429702937603,-4.9324180062056815,-0.0047436729073524475,0
