Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,Target
2008-03-10,6.971651077270508,7.201059818267822,6.738020896911621,6.855456829071045,6.855456829071045,68632,12.727302543048939,9.200851535797119,9.04015632655042,8.063677835464478,9.581849768774076,6.545505902154881,6.718656063079834,0
2008-03-11,6.7084760665893555,7.191626071929932,6.591784954071045,6.718656063079834,6.718656063079834,69599,13.1336508742329,9.08855034828186,8.949117100531966,7.95022714138031,9.516040838778004,6.384413443982616,7.132783889770508,1
2008-03-12,7.004176139831543,7.195100784301758,7.004176139831543,7.132783889770508,7.132783889770508,64484,24.41598004970943,9.003038377761841,8.877888347168772,7.858513188362122,9.388009078146881,6.329017298577362,6.828145980834961,0
2008-03-13,6.976616859436035,6.976616859436035,6.828145980834961,6.828145980834961,6.828145980834961,35242,22.611087618159033,8.910937089920044,8.797506293587055,7.7459810972213745,9.227890674690622,6.264071519752127,6.951788902282715,1
2008-03-14,6.984313011169434,7.261888027191162,6.84006404876709,6.951788902282715,6.951788902282715,44506,26.686100566513794,8.825549249649049,8.725125219418256,7.64824640750885,9.064260224647708,6.232232590369993,6.579371929168701,0
2008-03-17,6.82765007019043,6.860174179077148,6.579371929168701,6.579371929168701,6.579371929168701,70203,31.17402856411102,8.737062911987305,8.640978031565332,7.524107360839844,8.850705939536041,6.197508782143646,6.780477046966553,1
2008-03-18,6.628282070159912,6.780477046966553,6.628282070159912,6.780477046966553,6.780477046966553,111689,32.131213735899166,8.650865697860718,8.56801720863989,7.42823474407196,8.672222367162815,6.184247120981105,7.039679050445557,1
2008-03-19,6.951788902282715,7.075928211212158,6.82765007019043,7.039679050445557,7.039679050445557,37014,38.76829601618476,8.578363494873047,8.50808237890678,7.35598578453064,8.505923669254258,6.206047899807022,6.742739200592041,0
2008-03-20,6.864891052246094,7.0252790451049805,6.579867839813232,6.742739200592041,6.742739200592041,42009,35.3187013806202,8.495786180496216,8.438853234659142,7.266059422492981,8.301295732606155,6.230823112379809,7.245254039764404,1
2008-03-25,7.346550941467285,7.348785877227783,7.125335216522217,7.245254039764404,7.245254039764404,80957,45.84286877215009,8.423805389404297,8.392045423094643,7.205504369735718,8.07618871308475,6.334820026386685,7.207018852233887,0
2008-03-26,7.193364143371582,7.269087791442871,7.013857841491699,7.207018852233887,7.207018852233887,62711,49.81372607477193,8.356407794952393,8.345573792864808,7.148747968673706,7.836161680533286,6.461334256814125,7.042907238006592,0
2008-03-27,7.050851821899414,7.097775936126709,6.620585918426514,7.042907238006592,7.042907238006592,154181,45.888701884589224,8.28079716682434,8.294488829929191,7.123870539665222,7.787186475324761,6.460554604005683,7.04489278793335,1
