Date,Open,High,Low,Close,Adj Close,Volume,RSI,ATR,WMA,PlusDI,MinusDI,ADX,ROC_20,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,ROI,Target,TargetClass
2000-05-30,26.879657745361328,27.39095687866211,24.352386474609375,24.8344669342041,19.599639892578125,14439,45.575222145864494,1.9131930215018136,20.17143082391648,25.890059743249832,22.988358554974305,19.94987734400992,-12.371133405221391,22.27533588409424,21.084107417355515,20.28159017562866,23.557768979851264,17.00541137140606,20.890911102294922,6.588239461510555,1.2912712097167969,1
2000-05-31,26.295318603515625,27.02574348449707,25.09741973876953,26.470619201660156,20.890911102294922,10823,43.68133333171735,1.8714545113699776,19.783775220598493,24.529283093856634,21.78009477189658,18.87998086699415,-1.521726738344964,22.289632110595704,21.07653109127471,20.265449428558348,23.525432803965888,17.00546605315081,20.752559661865234,-0.6622566136643473,-0.1383514404296875,0
2000-06-01,26.295318603515625,26.295318603515625,26.149232864379883,26.295318603515625,20.752559661865234,547,48.723192017421674,1.7639775957380022,19.585527747017995,24.12154020580464,21.418050813646392,17.896607716325487,-5.013192566067815,22.16281089782715,21.063826329337083,20.21068572998047,23.394656785509888,17.02671467445105,21.90548324584961,5.555572916159252,1.152923583984375,1
2000-06-02,26.36836051940918,27.756168365478516,26.36836051940918,27.756168365478516,21.90548324584961,10815,53.040242474702886,1.7848468508039201,19.379045232137045,28.072673306258622,19.622895368079458,17.05569377135557,-0.026288753932213194,22.03598991394043,21.09683248292581,20.210397720336914,23.39372206453344,17.02707337614039,21.64607048034668,-1.1842366707526535,-0.2594127655029297,0
2000-06-05,27.756168365478516,28.267467498779297,26.960004806518555,27.42747688293457,21.64607048034668,8970,53.922951927712205,1.7791077750069755,19.243110202607653,28.205188499043736,18.25179734403228,17.12538167181419,-2.2135553879555236,21.95009738922119,21.118371227922704,20.1858980178833,23.3138817248509,17.0579143109157,21.617250442504883,-0.13314212326881097,-0.028820037841796875,0
2000-06-06,27.68312644958496,27.68312644958496,26.36836051940918,27.39095687866211,21.617250442504883,19625,55.10205033150742,1.8208464213779993,19.157135445731026,25.55351734005633,18.90001722306667,17.413343625335905,-2.3437503365810852,21.901674842834474,21.13793511869063,20.159957313537596,23.227872833386833,17.09204179368836,21.90548324584961,1.3333462741310953,0.28823280334472656,1
2000-06-07,27.39095687866211,28.121381759643555,26.536357879638672,27.756168365478516,21.90548324584961,10614,57.39217418736998,1.8401505606515067,19.122493416922435,25.17869441013466,17.342837970120943,17.24897103353968,5.555572916159246,21.886686935424805,21.168035045245883,20.217603492736817,23.374441463439414,17.06076552203422,21.90548324584961,0.0,0.0,0
2000-06-08,27.317913055419922,28.55963706970215,27.317913055419922,27.756168365478516,21.90548324584961,7607,63.38331429518802,1.7817164829799108,19.265181387038457,25.902350586612528,16.611729778284968,17.355042134558914,-2.5640768948189563,21.852099342346193,21.19695458252446,20.188780784606934,23.268146350915195,17.109415218298672,25.940696716308594,18.421020094242973,4.035213470458984,1
2000-06-09,28.493898391723633,35.498680114746094,28.493898391723633,32.86914825439453,25.940696716308594,91728,74.82129200623376,2.21475464957101,19.51492661975679,42.03900576102115,12.39500186157089,17.862134794615518,23.287663533831005,21.87331302642822,21.382983685810114,20.43377618789673,24.439035964246592,16.428516411546866,25.364238739013672,-2.2222147061012048,-0.5764579772949219,0
2000-06-12,32.86914825439453,32.86914825439453,30.458742141723633,32.13872146606445,25.364238739013672,15934,80.23847336462624,2.173016139439174,20.050155803135464,39.74384177307984,11.718283623635758,20.572718696420427,19.891012154027287,21.892336235046386,21.539111334955354,20.644184112548828,25.21185796097877,16.076510264118888,23.634862899780273,-6.8181657530820425,-1.7293758392333984,0
2000-06-13,30.970041275024414,31.408296585083008,29.947444915771484,29.947444915771484,23.634862899780273,13916,72.23928742610236,2.2804930550711497,20.679815346854074,35.13112983836158,11.980180258344651,23.047875322708894,14.206142895523044,21.86927787780762,21.62129767083084,20.791181564331055,25.550919104990797,16.031444023671312,23.173694610595703,-1.9512204963493047,-0.4611682891845703,0
2000-06-14,30.093530654907227,30.9043025970459,29.290061950683594,29.36310577392578,23.173694610595703,6174,66.88634453635505,2.260145459856306,21.15465393066406,32.88542417047536,13.316564317182836,24.935003924575472,13.55935118288869,21.862360458374024,21.68217598219417,20.92953224182129,25.801740030471983,16.057324453170594,22.850873947143555,-1.393047888464644,-0.32282066345214844,0
