Date,Open,High,Low,Close,Adj Close,Volume,RSI,ATR,WMA,PlusDI,MinusDI,ADX,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,ROI,Target,TargetClass
1981-02-11,0.14648400247097015,0.1484380066394806,0.14257800579071045,0.14257800579071045,0.10207605361938477,1254400,26.667779638651147,0.004464570965085711,0.1096934593859173,19.149643872476982,40.86588836287177,21.095005317917845,0.11389177680015564,0.11447160867717981,0.1114447146654129,0.12484462609606868,0.09804480323475713,0.10207605361938477,0.0,0.0,0
1981-02-12,0.14257800579071045,0.1484380066394806,0.14257800579071045,0.14257800579071045,0.10207605361938477,217600,15.386951503805006,0.004325070551463536,0.1086813687568619,18.31974930441845,39.094869591082634,22.24705750312644,0.11336041480302811,0.11398550847883492,0.11039598546922207,0.12324307345031373,0.0975488974881304,0.10067779570817947,-1.3698197193428288,-0.0013982579112052917,0
1981-02-13,0.14257800579071045,0.14648400247097015,0.140625,0.140625,0.10067779570817947,921600,16.669064243515667,0.004464570965085711,0.10793560913630894,16.45004009457062,38.30248061790774,23.326167523898015,0.11285702839493751,0.11346363738978961,0.10927734337747097,0.12135823059742115,0.09719645615752079,0.10067779570817947,0.0,0.0,0
1981-02-17,0.140625,0.1445309966802597,0.140625,0.140625,0.10067779570817947,806400,16.669064243515667,0.004604070314339229,0.10708331274134772,14.787534801296975,34.43148234637161,24.580516828697622,0.11226973652839661,0.11296223183364804,0.10815870128571987,0.1189434234860063,0.09737397908543345,0.10347422957420349,2.7776073625307074,0.0027964338660240173,1
1981-02-18,0.1445309966802597,0.1484380066394806,0.1445309966802597,0.1445309966802597,0.10347422957420349,2201600,28.572178847277275,0.005022641803537097,0.1061511122754642,18.235387456453658,29.26235746163811,25.645330972664677,0.11187820836901664,0.11259015331366982,0.10738961286842823,0.11710293293081908,0.09767629280603737,0.10627137124538422,2.7032254143770524,0.002797141671180725,1
1981-02-19,0.1484380066394806,0.1523440033197403,0.1484380066394806,0.1484380066394806,0.10627137124538422,1881600,37.501777370929574,0.005301713943481445,0.10516564718314579,21.379011692987266,25.705021238097174,25.38788602509176,0.11168245866894722,0.11234235793844295,0.1068302907049656,0.1153128516489704,0.09834772976096079,0.1048724353313446,-1.316380787831768,-0.0013989359140396118,0
1981-02-20,0.1484380066394806,0.1523440033197403,0.14648400247097015,0.14648400247097015,0.1048724353313446,1536000,42.85655029486497,0.005301785256181445,0.10471281253156207,19.82530106894746,26.514924296552383,24.204886875213667,0.11151465848088264,0.11204941979698813,0.10648070462048054,0.11466065340127667,0.09830075583968441,0.1048724353313446,0.0,0.0,0
1981-02-23,0.14648400247097015,0.15039099752902985,0.14648400247097015,0.14648400247097015,0.1048724353313446,537600,50.0,0.005301785256181445,0.10463293705667769,18.386527767209895,24.590667759776487,23.477033407788948,0.11148667976260185,0.11176796942578643,0.10599129311740399,0.11322737550106277,0.09875521073374521,0.10627137124538422,1.3339405246189544,0.0013989359140396118,1
1981-02-24,0.1484380066394806,0.15429699420928955,0.1484380066394806,0.1484380066394806,0.10627137124538422,2009600,53.8473580635881,0.005580785019057137,0.10456638478097462,21.27468834467583,21.667855214040916,22.73374381249374,0.11159855127334595,0.11155241655596675,0.10571165382862091,0.11240396158792917,0.09901934606931265,0.10627137124538422,0.0,0.0,0
1981-02-25,0.1484380066394806,0.1523440033197403,0.1484380066394806,0.1484380066394806,0.10627137124538422,537600,53.8473580635881,0.005580713706357139,0.10451315570445288,19.73438038529537,20.099081594038953,21.11774106448842,0.11162652999162674,0.11134531673986547,0.10543201453983783,0.11147805187379942,0.09938597720587625,0.10766962915658951,1.3157427958435453,0.0013982579112052917,1
