Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_50,EMA_50,SMA_20,UpperBand,LowerBand,Tomorrow,Target
2000-03-10,1.1428569555282593,1.1428569555282593,1.1428569555282593,1.1428569555282593,0.9371199011802673,0,81.81826457525924,1.0394156205654144,1.3791048592625192,1.0697854578495025,1.2087624925851546,0.9308084231138504,1.1428569555282593,1
2000-03-13,1.1428569555282593,1.1428569555282593,1.1428569555282593,1.1428569555282593,0.9371199011802673,0,90.00002002719692,0.9922727596759796,1.369840235586666,1.078580105304718,1.2123235386279227,0.944836671981513,1.1428569555282593,1
2000-03-14,1.1428569555282593,1.1428569555282593,1.1428569555282593,1.1428569555282593,0.9371199011802673,1680,90.00002002719692,0.9954870593547821,1.3609389304863364,1.0843837022781373,1.2187358324939908,0.950031572062284,1.0376780033111572,0
2000-03-15,1.0376780033111572,1.0376780033111572,1.0376780033111572,1.0376780033111572,0.8508755564689636,1120,56.63929439878199,0.998954919576645,1.3482620313814273,1.0809551000595092,1.216452646928296,0.9454575531907227,1.097141981124878,1
2000-03-16,1.097141981124878,1.097141981124878,1.097141981124878,1.097141981124878,0.8996347188949585,1120,62.97686388047002,1.0026834797859192,1.3384141862733274,1.0804996967315674,1.2157001814978436,0.9452992119652912,1.097141981124878,1
2000-03-17,1.097141981124878,1.097141981124878,1.097141981124878,1.097141981124878,0.8996347188949585,0,61.139195419090846,1.0065906190872191,1.3289525311694668,1.0844639480113982,1.2165441544850577,0.9523837415377386,1.1251779794692993,1
2000-03-20,1.1251779794692993,1.1251779794692993,1.1251779794692993,1.1251779794692993,0.9226239323616028,5264,64.30044187715642,1.011237038373947,1.3209613722792641,1.0898299992084504,1.219208969496686,0.9604510289202148,1.1251779794692993,1
2000-03-21,1.1251779794692993,1.1251779794692993,1.1251779794692993,1.1251779794692993,0.9226239323616028,0,64.30044187715642,1.0165977585315704,1.3132835921690693,1.0960888981819152,1.2191262779530878,0.9730515184107427,1.2053569555282593,1
2000-03-22,1.2053569555282593,1.2053569555282593,1.2053569555282593,1.2053569555282593,0.9883689880371094,22400,57.67812607895865,1.0235620582103728,1.3090511750459004,1.1063567459583283,1.2299045572386726,0.982808934677984,1.2947319746017456,1
2000-03-23,1.2947319746017456,1.2947319746017456,1.2947319746017456,1.2947319746017456,1.0616546869277954,16688,67.62976465503668,1.032313858270645,1.3084896377735806,1.1210933446884155,1.260516528938653,0.9816701604381779,1.285714030265808,0
2000-03-24,1.285714030265808,1.285714030265808,1.285714030265808,1.285714030265808,1.0542603731155396,1120,66.78271356485108,1.0410620784759521,1.3075964766948445,1.1348344445228578,1.2824567935025537,0.9872120955431618,1.285714030265808,1
2000-03-27,1.285714030265808,1.285714030265808,1.285714030265808,1.285714030265808,1.0542603731155396,0,66.78271356485108,1.0485656595230102,1.3067383415407645,1.1477897942066193,1.3008005306510355,0.9947790577622031,1.285714030265808,1
2000-03-28,1.285714030265808,1.285714030265808,1.285714030265808,1.285714030265808,1.0542603731155396,0,69.23996508982178,1.0567745995521545,1.3059138587456682,1.1607451438903809,1.3144292823110617,1.0070610054697,1.2946419715881348,1
2000-03-29,1.2946419715881348,1.2946419715881348,1.2946419715881348,1.2946419715881348,1.061580777168274,19040,69.96231936136381,1.064810298681259,1.3054718239551768,1.1741468906402588,1.3253056156725544,1.0229881656079631,1.2946419715881348,1
2000-03-30,1.2946419715881348,1.2946419715881348,1.2946419715881348,1.2946419715881348,1.061580777168274,0,69.96231936136381,1.0701709973812104,1.3050471238623516,1.180843287706375,1.3410893805892328,1.0205971948235173,1.1429460048675537,0
2000-03-31,1.1429460048675537,1.1429460048675537,1.1429460048675537,1.1429460048675537,0.9371930956840515,34272,50.00837126926597,1.072494217157364,1.2986902172351045,1.1799548864364624,1.3408664873758611,1.0190432854970637,1.2748210430145264,1
2000-04-03,1.2748210430145264,1.2748210430145264,1.2748210430145264,1.2748210430145264,1.0453282594680786,2240,59.94080033592335,1.0785227978229524,1.2977541711872387,1.1858700871467591,1.3517743355362752,1.019965838757243,1.2235709428787231,0
2000-04-04,1.2235709428787231,1.2235709428787231,1.2235709428787231,1.2235709428787231,1.003304123878479,3248,65.24159967972157,1.0840656566619873,1.2948450249790615,1.1892227828502655,1.3553394092113482,1.0231061564891828,1.1944639682769775,0
2000-04-05,1.1944639682769775,1.1944639682769775,1.1944639682769775,1.1944639682769775,0.9794366955757141,1680,58.397587605248084,1.0890263760089873,1.290908512951529,1.1918031334877015,1.3564843248674616,1.0271219421079414,1.1944639682769775,1
2000-04-06,1.1944639682769775,1.1944639682769775,1.1944639682769775,1.1944639682769775,0.9794366955757141,0,58.397587605248084,1.0938978159427644,1.2871263739446839,1.1943834841251373,1.357444782117749,1.0313221861325255,1.1944639682769775,1
2000-04-07,1.1944639682769775,1.1944639682769775,1.1944639682769775,1.1944639682769775,0.9794366955757141,0,56.28241527306169,1.0987692558765412,1.2834925541145779,1.1969638347625733,1.3582152219811703,1.0357124475439763,1.2053569555282593,1
2000-04-10,1.2053569555282593,1.2053569555282593,1.2053569555282593,1.2053569555282593,0.9883689880371094,12208,57.129289455999356,1.1041263949871063,1.280428412993546,1.2000888347625733,1.3593351679602756,1.040842501564871,1.1458029747009277,0
2000-04-11,1.1458029747009277,1.1458029747009277,1.1458029747009277,1.1458029747009277,0.9395357966423035,448,44.50300666252208,1.1085138940811157,1.2751489840408943,1.2002361357212066,1.3592648700832926,1.0412074013591206,1.1458029747009277,1
2000-04-12,1.1458029747009277,1.1458029747009277,1.1458029747009277,1.1458029747009277,0.9395357966423035,0,33.53724215233046,1.1127710330486298,1.2700765915177583,1.2056423842906951,1.3478663953732475,1.0634183732081428,1.1458029747009277,1
2000-04-13,1.1458029747009277,1.1458029747009277,1.1458029747009277,1.1458029747009277,0.9395357966423035,0,34.21947753176854,1.1172942531108856,1.265203116348471,1.2080754339694977,1.3440099787041748,1.0721408892348205,1.1458029747009277,1
2000-04-14,1.1458029747009277,1.1458029747009277,1.1458029747009277,1.1458029747009277,0.9395357966423035,0,34.21947753176854,1.121460312604904,1.2605207578524888,1.2105084836483002,1.3396552265879333,1.081361740708667,1.0267850160598755,0
2000-04-17,1.0267850160598755,1.0267850160598755,1.0267850160598755,1.0267850160598755,0.8419433832168579,1120,26.976758976402824,1.1216388738155365,1.2513546503312099,1.205588835477829,1.3544184056816082,1.0567592652740498,1.1676779985427856,1
2000-04-18,1.1676779985427856,1.1676779985427856,1.1676779985427856,1.1676779985427856,0.95747309923172,560,40.856507614146956,1.1253495943546294,1.2480732130061736,1.2077138364315032,1.3528777422001033,1.0625499306629032,1.2033920288085938,1
2000-04-19,1.2033920288085938,1.2033920288085938,1.2033920288085938,1.2033920288085938,0.9867574572563171,560,43.75000408250981,1.1297745954990388,1.2463210097043076,1.20761559009552,1.3527888715956227,1.0624423085954176,1.2053569555282593,1
2000-04-20,1.2053569555282593,1.2053569555282593,1.2053569555282593,1.2053569555282593,0.9883689880371094,5936,55.377760393158994,1.134196034669876,1.2447145762072078,1.2031468391418456,1.3424110939511946,1.0638825843324966,1.2053569555282593,1
2000-04-21,1.2053569555282593,1.2053569555282593,1.2053569555282593,1.2053569555282593,0.9883689880371094,0,42.25412286538978,1.1386424732208251,1.243171140102151,1.1991289854049683,1.332891312539753,1.0653666582701835,1.2053569555282593,1
2000-04-24,1.2053569555282593,1.2053569555282593,1.2053569555282593,1.2053569555282593,0.9883689880371094,0,47.70687777579001,1.1434103322029114,1.241688230903175,1.195111131668091,1.3226032700492245,1.0676189932869573,1.160714030265808,0
2000-04-25,1.160714030265808,1.160714030265808,1.160714030265808,1.160714030265808,0.951762318611145,448,45.91088069850185,1.14608891248703,1.2385127720546507,1.1888611316680908,1.3097357433058867,1.067986520030295,1.2053569555282593,1
2000-04-26,1.2053569555282593,1.2053569555282593,1.2053569555282593,1.2053569555282593,0.9883689880371094,7168,51.190951909143735,1.148071050643921,1.2372125439555766,1.184396880865097,1.294978716400489,1.0738150453297053,1.1935709714889526,0
2000-04-27,1.1935709714889526,1.1935709714889526,1.1935709714889526,1.1935709714889526,0.9787046313285828,1120,49.90481984382374,1.1498174691200256,1.2355011097411992,1.179343330860138,1.2772197757673778,1.0814668859528982,1.1935709714889526,1
2000-04-28,1.1935709714889526,1.1935709714889526,1.1935709714889526,1.1935709714889526,0.9787046313285828,0,48.713926247830265,1.1533317494392394,1.2338567905940523,1.181874579191208,1.2783967978252297,1.0853523605571862,1.1935709714889526,1
2000-05-01,1.1935709714889526,1.1935709714889526,1.1935709714889526,1.1935709714889526,0.9787046313285828,0,55.991043643399934,1.1568460297584533,1.232276954550715,1.1778120756149293,1.2641665964511328,1.0914575547787257,1.1935709714889526,1
2000-05-02,1.1935709714889526,1.1935709714889526,1.1935709714889526,1.1935709714889526,0.9787046313285828,0,55.991043643399934,1.1607174491882324,1.2307590728620186,1.1763120770454407,1.260330507954219,1.0922936461366624,1.1935709714889526,1
2000-05-03,1.1935709714889526,1.1935709714889526,1.1935709714889526,1.1935709714889526,0.9787046313285828,0,55.991043643399934,1.1645888686180115,1.2293007159454277,1.1762674272060394,1.260246181272003,1.0922886731400758,1.1935709714889526,1
2000-05-04,1.1935709714889526,1.1935709714889526,1.1935709714889526,1.1935709714889526,0.9787046313285828,0,55.991043643399934,1.1684602880477906,1.2278995494961542,1.1762227773666383,1.2601617358322448,1.0922838189010318,1.1319639682769775,0
2000-05-05,1.1319639682769775,1.1319639682769775,1.1319639682769775,1.1319639682769775,0.9281882047653198,1120,65.41080038943359,1.1708817267417908,1.2241373698405003,1.1730977773666382,1.2588122301067979,1.0873833246264786,1.1325889825820923,1
2000-05-08,1.1325889825820923,1.1325889825820923,1.1325889825820923,1.1325889825820923,0.9287009239196777,1344,41.270642468472076,1.1730013656616212,1.2205472370068373,1.16945937871933,1.2555849225498492,1.0833338348888106,1.1325889825820923,1
2000-05-09,1.1325889825820923,1.1325889825820923,1.1325889825820923,1.1325889825820923,0.9287009239196777,0,28.579424758813452,1.1751210045814515,1.217097893696063,1.168798679113388,1.2558857067972387,1.0817116514295373,1.1325889825820923,1
